,id,name,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms
2203,46517208,Little Angourie - NEW Luxury Holiday Abode,314550085,Buffy,2019-12-04,within an hour,100%,99%,t,2,t,CLARENCE VALLEY COUNCIL,,-29.48127,153.36008,Entire guest suite,Entire home/apt,4,1.0,1 bath,1.0,2.0,$229.00,2,1125,2,2,1125,1125,2.0,1125.0,t,9,39,63,135,213,50,3,4.98,4.98,4.98,4.99,4.96,4.94,4.8,f,2,2,0
2206,46549413,ESCAPE IN THE BYRON HINTERLAND-newly built house,376431582,Joff,2020-11-20,within an hour,100%,100%,t,2,t,BALLINA SHIRE COUNCIL,,-28.76145,153.488,Entire home,Entire home/apt,4,1.0,1 bath,2.0,3.0,$300.00,2,30,1,2,1125,1125,2.0,1125.0,t,11,41,71,244,131,42,2,4.83,4.84,4.55,4.92,4.93,4.96,4.72,f,2,2,0
2210,46572461,Self Contained Granny Flat on Laceflower,376583003,Vee,2020-11-22,within an hour,100%,100%,t,2,t,TWEED SHIRE COUNCIL,,-28.28655,153.57133,Entire guest suite,Entire home/apt,4,1.0,1 bath,1.0,2.0,$165.00,1,365,1,1,1125,1125,1.0,1125.0,t,7,30,60,60,143,38,3,4.97,4.94,4.97,4.97,4.97,4.93,4.79,t,1,1,0
2213,46602482,Creek View Studio* 5 Min Walk to Beach and Town,88626419,Michele,2016-08-08,within an hour,100%,99%,t,2,t,TWEED SHIRE COUNCIL,,-28.26102,153.58082,Entire guest suite,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,$227.00,2,1125,2,2,1125,1125,2.0,1125.0,t,2,32,53,135,149,36,2,4.95,4.96,5.0,4.98,4.98,4.95,4.76,f,2,2,0
2214,46602803,Waterside Zen Retreat Haven with Yoga studio,52843275,Isabel,2015-12-31,within an hour,100%,100%,t,3,t,TWEED SHIRE COUNCIL,,-28.33365,153.56463,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,$125.00,2,120,2,2,1125,1125,2.0,1125.0,t,0,0,14,188,59,12,0,4.71,4.64,4.78,4.78,4.75,4.86,4.73,t,3,1,2
2216,46604248,Angourie Room - NEW Surf Luxe Style Angourie,314550085,Buffy,2019-12-04,within an hour,100%,99%,t,2,t,CLARENCE VALLEY COUNCIL,,-29.48106,153.35903,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,$300.00,2,3,2,2,1125,1125,2.0,1125.0,t,6,27,54,311,160,32,0,4.91,4.91,4.98,4.93,4.97,4.9,4.73,f,2,2,0
2217,46607405,One Bed Apt -  close to town and beach,309048586,Eco Beach Resort,2019-11-12,within an hour,100%,100%,t,4,t,BYRON SHIRE COUNCIL,,-28.63935,153.60821,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,0.0,$326.00,2,60,2,2,99,99,2.0,99.0,t,7,7,7,7,18,6,0,4.22,4.28,4.72,4.67,4.44,4.61,4.06,t,3,3,0
2221,46662204,Roses Byron  - Live like a local!,37742462,Beach Houses,2015-07-07,within an hour,100%,99%,t,27,t,BYRON SHIRE COUNCIL,,-28.65163,153.61689,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,4.0,$630.00,3,1125,2,7,1125,1125,4.2,1125.0,t,10,32,59,320,26,4,0,4.65,4.69,4.85,4.62,4.65,4.65,4.54,t,26,26,0
2224,46712390,"Patch - a unique, luxury stay",68891167,Stephanie,2016-04-25,within an hour,100%,99%,t,2,t,TWEED SHIRE COUNCIL,,-28.44701,153.46917,Entire home,Entire home/apt,4,2.0,2 baths,2.0,2.0,$279.00,2,1125,2,4,2,1125,2.3,722.5,t,25,55,85,130,147,40,2,4.95,4.92,4.97,4.99,4.95,4.9,4.81,t,2,2,0
2227,46715368,Indah - Lennox Head,190217827,Tess,2018-05-18,within an hour,100%,100%,t,66,t,BALLINA SHIRE COUNCIL,,-28.79082,153.59212,Entire home,Entire home/apt,6,1.0,1 bath,3.0,4.0,$476.00,3,90,3,7,99,99,4.2,99.0,t,13,43,62,322,20,11,1,4.8,4.8,4.85,4.9,4.85,4.85,4.6,t,65,65,0
2228,46718703,"""La Casa"" spacious Newrybar home with ocean views",33532493,Annabelle,2015-05-16,within an hour,100%,100%,t,2,t,BALLINA SHIRE COUNCIL,,-28.72747,153.54406,Entire home,Entire home/apt,8,2.0,2 baths,4.0,6.0,"$1,205.00",7,28,7,7,1125,1125,7.0,1125.0,t,0,12,42,215,3,0,0,5.0,5.0,4.67,5.0,5.0,5.0,4.67,t,2,2,0
2229,46718719,Two Acres Home,1810674,Katherine,2012-02-26,within an hour,100%,96%,t,1,t,LISMORE CITY COUNCIL,,-28.73436,153.40369,Entire home,Entire home/apt,8,2.0,2 baths,4.0,5.0,"$1,200.00",3,1125,2,3,1125,1125,2.8,1125.0,t,6,30,47,278,122,24,1,4.99,4.98,4.98,4.98,5.0,4.93,4.93,f,1,1,0
2230,46731674,Byron Bay Hinterlands | Dreaming Woods Cabin Three,213626488,Edward,2018-09-04,within an hour,99%,100%,t,4,t,BYRON SHIRE COUNCIL,,-28.6747,153.55055,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$162.00,1,8,1,3,8,8,1.2,8.0,t,2,17,43,57,247,108,11,4.8,4.88,4.77,4.96,4.92,4.79,4.83,t,4,4,0
2232,46735162,Byron Bay Accom - Belongil Beach Apartment,7633683,Byron Bay Accom,2013-07-21,within an hour,94%,100%,t,63,t,BYRON SHIRE COUNCIL,,-28.63656,153.60055,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,3.0,$382.00,3,30,3,5,99,99,3.2,99.0,t,19,49,79,342,10,4,0,3.9,3.8,3.9,4.2,4.1,4.7,4.0,t,61,61,0
2233,46735732,THE BAY HOUSE - Perfect Family Pet Friendly Home,73849683,Pacific Accommodation,2016-05-24,within a few hours,77%,79%,t,16,t,BYRON SHIRE COUNCIL,,-28.65219,153.61494,Entire home,Entire home/apt,10,3.5,3.5 baths,5.0,5.0,"$1,840.00",5,1125,5,5,1125,1125,5.0,1125.0,t,7,7,7,254,10,5,0,5.0,4.9,4.9,5.0,5.0,4.7,4.8,f,14,14,0
2235,46740093,Location! A Studio Near The Beach - 'Glenwood',125654679,Anna,2017-04-13,within a few hours,100%,85%,t,1,t,BYRON SHIRE COUNCIL,,-28.64878,153.6216,Entire guesthouse,Entire home/apt,2,,1 bath,1.0,,,1,30,1,1,30,30,1.0,30.0,t,0,0,0,0,57,9,0,4.98,4.96,4.98,5.0,5.0,4.98,4.91,f,1,1,0
2238,46774119,Ocean Front 2 bedroom unit at Cabarita Beach,244022568,Margot,2019-02-19,within an hour,100%,100%,t,2,t,TWEED SHIRE COUNCIL,,-28.33507,153.57353,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,$287.00,2,1125,2,3,1125,1125,2.0,1125.0,t,4,21,51,125,139,34,1,4.89,4.91,4.9,4.99,4.98,4.97,4.75,f,2,2,0
2241,46781063,White Sands - Brand New Self-Contained Studio,338373394,Helen,2020-02-23,within an hour,100%,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.68617,153.61069,Entire guest suite,Entire home/apt,2,1.0,1 bath,0.0,1.0,$233.00,2,1125,1,2,1125,1125,2.0,1125.0,t,13,29,54,132,291,86,3,4.98,4.98,4.98,5.0,4.99,4.94,4.92,t,1,1,0
2243,46784711,"2 bdrm, infrared Sauna, 10min walk to beach",6729330,Jade,2013-06-04,within an hour,100%,88%,t,2,t,BYRON SHIRE COUNCIL,,-28.65886,153.61643,Entire townhouse,Entire home/apt,4,1.0,1 bath,2.0,2.0,$304.00,2,1125,2,2,1125,1125,2.0,1125.0,t,11,13,22,23,9,6,0,5.0,4.89,4.89,5.0,5.0,4.89,4.89,f,2,1,1
2244,46793631,Modern Koala Beach escape,28844942,Allison,2015-03-06,within an hour,100%,98%,t,1,t,TWEED SHIRE COUNCIL,,-28.37072,153.55792,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,$125.00,1,90,1,2,90,90,1.1,90.0,t,9,27,27,27,90,38,3,4.9,4.96,5.0,4.98,4.99,4.86,4.88,f,1,1,0
2248,46838903,“Byron Hills” Seaview Retreat with heated Pool,371448443,Sanra,2020-10-10,within an hour,100%,98%,t,2,t,BYRON SHIRE COUNCIL,,-28.68813,153.59851,Entire home,Entire home/apt,10,3.5,3.5 baths,5.0,5.0,$964.00,3,1125,3,22,1125,1125,14.2,1125.0,t,9,10,33,225,104,23,1,4.94,4.92,4.88,4.99,4.97,4.91,4.76,f,2,2,0
2252,46861714,Richmond Hill - Private studio with glorious views,128068310,Joanne,2017-04-29,within an hour,100%,97%,t,1,t,LISMORE CITY COUNCIL,,-28.79539,153.36151,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1.0,1.0,$140.00,2,30,2,2,30,30,2.0,30.0,t,13,19,19,25,113,23,0,4.94,4.9,5.0,4.95,4.98,4.96,4.88,f,1,1,0
2257,46884272,The Old Barn at Tintenbar,2061491,Jonny&Christa,2012-04-03,,,100%,t,1,t,BALLINA SHIRE COUNCIL,,-28.77534,153.51392,Entire home,Entire home/apt,8,,2 baths,3.0,,,2,200,2,5,1125,1125,2.1,1125.0,t,0,0,0,0,27,21,0,4.93,4.89,4.81,4.93,4.96,4.78,4.78,f,1,1,0
2262,46911349,Seven Mile Vista,226283389,Janelle,2018-11-18,within an hour,100%,100%,t,2,t,BALLINA SHIRE COUNCIL,,-28.788898558866723,153.59287708997726,Entire guesthouse,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,$265.00,5,10,2,5,10,10,4.6,10.0,t,19,29,59,59,69,10,0,4.96,4.97,4.94,4.96,5.0,4.99,4.77,f,2,2,0
2264,46943755,Emperor Glamping Byron Bay Hinterland,17669336,Gushiv Rob,2014-07-05,within an hour,100%,100%,t,2,t,BALLINA SHIRE COUNCIL,,-28.79595,153.45952,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,$106.00,1,3,1,1,3,3,1.0,3.0,t,1,1,1,1,138,60,2,4.83,4.85,4.78,4.94,4.98,4.91,4.74,f,2,2,0
2266,46947932,The Clarence,285959068,Matt,2019-08-15,within an hour,100%,76%,t,1,t,CLARENCE VALLEY COUNCIL,,-29.04312,152.59544,Entire home,Entire home/apt,16,1.0,1 bath,7.0,12.0,$800.00,2,1125,1,2,1125,1125,2.0,1125.0,t,15,43,73,344,44,15,1,4.8,4.77,4.95,4.95,4.84,4.95,4.66,f,1,1,0
2268,46950023,Your Luxury Escape - Paradise Palms,152421180,Your Luxury Escape,2017-09-28,within a few hours,84%,99%,t,66,t,BYRON SHIRE COUNCIL,,-28.69,153.61078,Entire home,Entire home/apt,8,2.0,2 baths,3.0,5.0,$453.00,2,1125,3,5,30,30,3.2,30.0,t,6,11,11,11,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,t,66,61,5
2269,46950499,Beach House Casuarina Retreat,51959548,Robyn,2015-12-21,within a few hours,100%,98%,t,2,t,TWEED SHIRE COUNCIL,,-28.30811,153.57053,Entire home,Entire home/apt,6,2.0,2 baths,3.0,3.0,$587.00,5,365,1,5,365,365,5.0,365.0,t,10,10,10,10,22,0,0,4.77,4.73,4.95,4.86,4.91,4.68,4.41,f,2,2,0
2270,46950545,Tree House Studio,139210186,Thomas,2017-07-08,within an hour,100%,99%,t,2,t,BYRON SHIRE COUNCIL,,-28.66522,153.61033,Entire townhouse,Entire home/apt,2,1.0,1 bath,0.0,1.0,$238.00,2,14,2,5,1125,1125,2.2,1125.0,t,4,28,40,40,196,54,4,4.76,4.81,4.7,4.75,4.91,4.79,4.69,t,1,1,0
2271,46951305,Your Luxury Escape - Ornata,152421180,Your Luxury Escape,2017-09-28,within a few hours,84%,99%,t,66,t,BALLINA SHIRE COUNCIL,,-28.79924,153.585,Entire home,Entire home/apt,10,3.0,3 baths,5.0,6.0,$879.00,90,1125,90,90,30,1125,90.0,37.4,t,0,0,0,0,0,0,0,,,,,,,,f,66,61,5
2277,46989060,Bei Villa Byron Bay,116017306,Harley,2017-02-12,within an hour,100%,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.64776,153.6172,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1.0,1.0,$443.00,2,730,2,5,730,730,2.4,730.0,t,3,25,55,96,129,34,0,4.97,4.98,4.98,4.99,4.98,4.98,4.79,f,1,1,0
2278,46990630,Secret Garden spacious walk everywhere Bruns 🌺,4519217,Holly,2012-12-29,within an hour,100%,100%,t,5,t,BYRON SHIRE COUNCIL,,-28.53618,153.54592,Entire rental unit,Entire home/apt,6,1.0,1 bath,4.0,4.0,$326.00,1,90,1,9,90,90,1.8,90.0,t,1,23,53,53,186,42,3,4.89,4.93,4.9,4.95,4.98,4.84,4.76,f,3,3,0
2281,47009427,Studio - close to town and beach,309048586,Eco Beach Resort,2019-11-12,within an hour,100%,100%,t,4,t,BYRON SHIRE COUNCIL,,-28.64093,153.60781,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,$295.00,2,60,2,2,99,99,2.0,99.0,t,9,9,9,9,131,42,4,4.68,4.69,4.81,4.86,4.79,4.85,4.52,t,3,3,0
2282,47012756,Your Luxury Escape - On The Beach,152421180,Your Luxury Escape,2017-09-28,within a few hours,84%,99%,t,66,t,BYRON SHIRE COUNCIL,,-28.68082,153.61654,Entire home,Entire home/apt,8,4.0,4 baths,4.0,5.0,$942.00,2,1125,2,5,30,1125,2.5,37.4,t,10,40,70,341,2,1,0,4.5,4.0,4.5,5.0,4.0,4.5,4.0,t,66,61,5
2284,47035445,Caba Break 2 Bedroom Apartment,306070795,Trudy,2019-11-02,within an hour,100%,100%,t,16,t,TWEED SHIRE COUNCIL,,-28.33242,153.56952,Entire rental unit,Entire home/apt,5,2.5,2.5 baths,2.0,3.0,$365.00,1,365,3,5,28,28,3.1,28.0,t,23,51,81,348,12,3,0,5.0,4.92,4.75,4.83,4.92,4.92,4.83,t,16,16,0
2286,47058271,Byron Bay Accom - Byron Break - 4/32 Tennyson St,7633683,Byron Bay Accom,2013-07-21,within an hour,94%,100%,t,63,t,BYRON SHIRE COUNCIL,,-28.64569,153.61674,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,$399.00,3,30,3,5,99,99,3.3,99.0,t,17,47,74,339,7,1,0,4.43,4.86,4.71,4.86,5.0,4.86,4.43,t,61,61,0
2292,47187150,"""Casita""  renovated 2 bedroom guest house",33532493,Annabelle,2015-05-16,within an hour,100%,100%,t,2,t,BALLINA SHIRE COUNCIL,,-28.72905,153.54475,Entire guesthouse,Entire home/apt,5,1.0,1 bath,2.0,3.0,$400.00,2,14,1,2,1125,1125,2.0,1125.0,t,8,38,68,245,44,10,0,4.95,4.95,4.93,5.0,4.95,4.95,4.84,t,2,2,0
2293,47210254,Cosy modern Studio,381283206,Tony,2020-12-23,within a day,100%,100%,t,1,t,BALLINA SHIRE COUNCIL,,-28.82632,153.54029,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,$110.00,2,10,2,2,10,10,2.0,10.0,t,0,0,14,100,132,13,0,4.9,4.92,4.89,4.97,4.95,4.81,4.92,f,1,1,0
2297,47293335,Sea Pearl (40% off for 28 day stays),381894840,Brigid,2020-12-27,,,100%,t,1,t,BALLINA SHIRE COUNCIL,,-28.81988,153.58308,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1.0,2.0,$190.00,2,730,1,5,1125,1125,2.1,1125.0,t,9,9,9,9,62,8,0,4.98,4.98,4.98,4.98,4.98,4.84,4.94,f,1,1,0
2299,47304311,"Superior Garden View Room, Verandah and Pool",99672834,Sarah,2016-10-14,within an hour,100%,97%,t,3,t,BYRON SHIRE COUNCIL,,-28.68272,153.61007,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,$250.00,2,7,2,2,7,7,2.0,7.0,t,0,4,34,34,91,24,1,4.99,4.96,5.0,4.96,5.0,4.92,4.87,f,3,1,2
2300,47316554,Banksia - Lennox Head,190217827,Tess,2018-05-18,within an hour,100%,100%,t,66,t,BALLINA SHIRE COUNCIL,,-28.79481,153.59061,Entire villa,Entire home/apt,6,2.0,2 baths,3.0,2.0,$909.00,1,1125,2,7,99,99,3.8,99.0,t,0,18,48,310,8,1,0,4.88,5.0,4.88,4.88,4.88,4.88,4.75,t,65,65,0
2302,47339696,Cove Little Cabin,382222310,Kylie,2020-12-29,within an hour,100%,85%,t,2,t,TWEED SHIRE COUNCIL,,-28.33644,153.57392,Entire cabin,Entire home/apt,4,2.0,2 baths,2.0,2.0,$325.00,2,365,1,5,365,365,2.1,365.0,t,15,16,16,163,85,30,0,5.0,4.99,4.99,5.0,5.0,4.98,4.84,f,1,1,0
2303,47341277,An earthy little retreat in beachside Suffolk Park,2496058,Sally,2012-05-29,within an hour,100%,86%,t,2,t,BYRON SHIRE COUNCIL,,-28.69132,153.61126,Entire guest suite,Entire home/apt,4,1.0,1 bath,1.0,3.0,$273.00,90,730,2,90,1125,1125,88.6,1125.0,t,11,26,56,149,126,27,3,4.88,4.93,4.88,4.97,4.91,4.95,4.77,f,2,2,0
2304,47362538,Lennox Luxury Retreat,73655411,Sherry,2016-05-23,within an hour,100%,100%,t,1,t,BALLINA SHIRE COUNCIL,,-28.80528,153.5898,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,4.0,$168.00,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,244,22,8,0,4.95,4.91,5.0,4.95,4.95,4.86,4.86,f,1,1,0
2308,47451722,White Haven Byron Bay walk to town accommodates 12,383060776,Lisa,2021-01-04,within a few hours,90%,77%,t,2,t,BYRON SHIRE COUNCIL,,-28.64126,153.60838,Entire home,Entire home/apt,12,3.0,3 baths,6.0,7.0,$929.00,1,1125,1,3,1125,1125,1.3,1125.0,t,4,23,45,274,85,43,0,4.87,4.89,4.87,4.89,4.93,4.86,4.68,f,1,1,0
2309,47453826,Oceania Breeze - the perfect Yamba holiday!,138880753,Angela,2017-07-06,within an hour,100%,100%,t,1,t,CLARENCE VALLEY COUNCIL,,-29.4433,153.36457,Entire home,Entire home/apt,8,2.0,2 baths,3.0,5.0,$550.00,2,1125,2,7,1125,1125,2.6,1125.0,t,8,34,64,291,78,21,1,4.99,4.96,4.95,4.92,4.97,4.91,4.85,f,1,1,0
2311,47456932,Alcorn Garden-Dog friendly 2 mins walk to beach,6359661,Natasha,2013-05-13,within an hour,100%,99%,t,7,t,BYRON SHIRE COUNCIL,,-28.68997,153.61089,Entire guest suite,Entire home/apt,2,1.0,1 bath,0.0,1.0,$143.00,2,1125,1,4,1125,1125,2.0,1125.0,t,2,21,43,117,137,47,2,4.91,4.91,4.91,4.92,4.96,4.91,4.8,t,5,4,1
2312,47478835,Ballina Beachside Retreat -3 min Walk onto Beach.,19009194,Paula,2014-07-27,within an hour,100%,74%,t,2,t,BALLINA SHIRE COUNCIL,,-28.84822,153.59734,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,3.0,$158.00,2,180,1,5,180,180,2.2,180.0,t,7,25,25,232,20,6,1,4.95,4.95,4.95,4.95,5.0,4.95,4.7,f,2,2,0
2313,47503885,The Palms Beach House,128209611,Emily,2017-04-30,within an hour,100%,100%,t,3,t,TWEED SHIRE COUNCIL,,-28.3791,153.57028,Entire home,Entire home/apt,6,2.0,2 baths,3.0,3.0,$420.00,2,28,2,4,1125,1125,2.2,1125.0,t,11,39,57,142,34,11,0,5.0,5.0,5.0,4.97,5.0,5.0,4.85,f,2,2,0
2316,47552525,Sharpes Beach Pad,14259758,Jacquoline,2014-04-14,within an hour,100%,93%,t,1,t,BALLINA SHIRE COUNCIL,,-28.82984,153.60373,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$207.00,1,1125,1,2,1125,1125,1.4,1125.0,t,18,48,78,78,72,6,2,4.81,4.85,4.86,4.93,4.96,4.88,4.81,f,1,1,0
2319,47584726,"Cute cottage close to town, restaurants and shops.",384148314,Greta,2021-01-11,within an hour,100%,85%,t,1,t,BALLINA SHIRE COUNCIL,,-28.86454,153.56231,Entire cottage,Entire home/apt,5,1.0,1 bath,3.0,4.0,$343.00,2,1125,2,3,1125,1125,2.1,1125.0,t,21,51,81,163,42,7,0,5.0,4.98,4.95,5.0,4.98,4.88,4.79,f,1,1,0
2320,47706205,"Poolside oasis, walk to beaches and Tweed River",5975264,Randal,2013-04-17,within an hour,100%,97%,t,1,t,TWEED SHIRE COUNCIL,,-28.18089,153.53703,Entire guest suite,Entire home/apt,3,1.0,1 bath,2.0,2.0,$235.00,2,28,1,2,28,28,2.0,28.0,t,4,16,30,199,99,36,2,4.73,4.74,4.74,4.85,4.83,4.83,4.7,f,1,1,0
2325,47758202,Handsome Studio - King,24463968,Michael,2014-12-03,within an hour,100%,91%,t,1,t,BYRON SHIRE COUNCIL,,-28.66245,153.61508,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,$221.00,2,7,2,3,1125,1125,2.0,1125.0,t,14,37,53,53,71,19,3,4.96,4.94,5.0,4.99,5.0,4.87,4.79,f,1,1,0
2327,47771325,2 Bedroom Rooftop Terrace Apartment,91928999,Tweed Coast Holidays,2016-08-26,within an hour,100%,99%,t,25,t,TWEED SHIRE COUNCIL,,-28.31145668029785,153.57083129882812,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,3.0,$800.00,90,1125,90,90,1,1125,90.0,823.0,t,7,24,48,313,20,2,0,4.7,4.8,4.95,4.6,4.8,5.0,4.55,f,24,24,0
2328,47771740,2 Bedroom Rooftop Terrace Apartment,91928999,Tweed Coast Holidays,2016-08-26,within an hour,100%,99%,t,25,t,TWEED SHIRE COUNCIL,,-28.311457,153.570831,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,3.0,$800.00,1,1125,1,2,1,1125,1.1,918.5,t,13,31,31,191,7,3,0,4.57,4.86,4.57,4.71,4.29,5.0,4.86,f,24,24,0
2329,47771939,2 Bedroom Rooftop Terrace Apartment,91928999,Tweed Coast Holidays,2016-08-26,within an hour,100%,99%,t,25,t,TWEED SHIRE COUNCIL,,-28.31145668029785,153.57083129882812,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,3.0,$800.00,2,1125,2,3,2,1125,2.0,782.7,t,7,29,55,306,11,6,1,5.0,4.82,4.82,4.91,5.0,4.91,4.73,f,24,24,0
2330,47773053,3 Bedroom Plunge-pool Apartment,91928999,Tweed Coast Holidays,2016-08-26,within an hour,100%,99%,t,25,t,TWEED SHIRE COUNCIL,,-28.31146,153.57084,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,$800.00,2,1125,2,3,2,1125,2.0,735.0,t,6,29,57,312,27,7,2,4.81,4.7,4.81,4.74,4.78,4.78,4.56,f,24,24,0
2331,47773256,2 Bedroom Rooftop Terrace Apartment,91928999,Tweed Coast Holidays,2016-08-26,within an hour,100%,99%,t,25,t,TWEED SHIRE COUNCIL,,-28.31145668029785,153.57083129882812,Entire rental unit,Entire home/apt,4,2.0,2 baths,3.0,4.0,$499.00,1,1125,1,1,1125,1125,1.0,1125.0,t,10,21,21,23,7,0,0,4.71,4.86,4.86,5.0,5.0,5.0,4.57,t,24,24,0
2332,47773438,3 Bedroom Plunge-Pool Apartment,91928999,Tweed Coast Holidays,2016-08-26,within an hour,100%,99%,t,25,t,TWEED SHIRE COUNCIL,,-28.31145668029785,153.57083129882812,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,4.0,$800.00,1,1125,1,2,1,1125,1.0,688.5,t,1,11,23,249,26,8,1,4.65,4.73,4.69,4.73,4.65,4.92,4.69,f,24,24,0
2334,47786685,Clothiers Creek 5 bedrooms Farm !,91928999,Tweed Coast Holidays,2016-08-26,within an hour,100%,99%,t,25,t,TWEED SHIRE COUNCIL,,-28.33791732788086,153.46762084960938,Farm stay,Entire home/apt,10,3.5,3.5 baths,5.0,6.0,$800.00,2,1125,2,2,1125,1125,2.0,1125.0,t,19,49,79,354,15,4,0,4.6,4.87,4.8,4.8,4.6,4.93,4.67,f,24,24,0
2338,47847625,ON THE BEACH ~ Byron Breeze 5,304162150,Bridgette,2019-10-23,within an hour,100%,100%,t,4,t,BYRON SHIRE COUNCIL,,-28.64336,153.62602,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,$580.00,3,28,3,4,1125,1125,3.1,1125.0,t,12,41,68,150,40,21,2,4.93,4.95,4.98,4.93,4.98,4.98,4.75,t,4,4,0
2339,47847736,Lennox Head main street luxury,385658089,Richie,2021-01-22,within an hour,100%,100%,t,1,t,BALLINA SHIRE COUNCIL,,-28.7932,153.59318,Private room in rental unit,Private room,2,,1 private bath,,,,2,7,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,73,23,4,4.96,5.0,4.95,4.97,5.0,5.0,4.86,f,1,0,1
2342,47889162,Stylish 3-Bed Townhouse Views of Clarence River,367537343,Rob,2020-09-14,within an hour,100%,100%,t,1,t,CLARENCE VALLEY COUNCIL,,-29.43747,153.35341,Entire rental unit,Entire home/apt,6,2.5,2.5 baths,3.0,4.0,$284.00,2,1125,1,5,1125,1125,4.2,1125.0,t,6,25,54,299,186,39,3,4.82,4.9,4.86,4.94,4.89,4.84,4.78,t,1,1,0
2345,47911760,The Base at Byron,12810101,Lenny,2014-03-04,within an hour,100%,94%,t,2,t,BYRON SHIRE COUNCIL,,-28.6828283,153.6132606,Entire place,Entire home/apt,2,1.0,1 bath,1.0,1.0,$412.00,2,1125,1,2,1125,1125,2.0,1125.0,t,2,26,49,238,33,20,0,4.91,4.94,4.94,4.94,4.94,4.94,4.67,f,2,2,0
2346,47935103,NEW Luxury Angourie Villa Couples Retreat!,31188797,Nava,2015-04-14,within an hour,100%,99%,t,24,t,CLARENCE VALLEY COUNCIL,,-29.479997634887695,153.36044311523438,Entire villa,Entire home/apt,2,1.0,1 bath,1.0,1.0,$344.00,2,30,2,7,90,99,3.4,99.0,t,14,20,20,144,96,19,3,4.97,4.96,4.93,4.99,4.98,4.98,4.92,t,24,24,0
2350,47979900,Plunge Pool Privacy 2br (Peppers) Resort & Spa,31315468,Deborah,2015-04-16,within an hour,100%,100%,t,5,t,TWEED SHIRE COUNCIL,,-28.27731,153.57748,Private room in resort,Private room,6,2.0,2 baths,2.0,5.0,$418.00,3,90,1,5,1125,1125,3.6,1125.0,t,2,19,46,306,96,25,2,4.99,4.95,4.93,4.92,4.97,4.99,4.94,t,5,0,5
2353,48017318,Romantic Hideaway in Tropical Paradise,387067818,Amy,2021-02-02,within an hour,100%,98%,t,1,t,BYRON SHIRE COUNCIL,,-28.65174,153.55835,Entire home,Entire home/apt,3,1.0,1 bath,1.0,2.0,$255.00,1,1125,1,1,1125,1125,1.0,1125.0,t,2,22,52,305,419,104,7,4.98,4.98,4.99,4.99,4.96,4.97,4.87,t,1,1,0
