,id,name,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms
2073,45659455,Cloud Camp Glamping,310343172,Marta,2019-11-18,within a few hours,100.0,0%,f,1,t,TWEED SHIRE COUNCIL,,-28.38737,153.32614,Campsite,Entire home/apt,2,1.0,1 bath,1.0,1.0,$314.00,2,2,2,2,1125,1125,2.0,1125.0,t,13,43,73,163,37,0,0,5.0,5.0,5.0,5.0,5.0,4.97,4.97,f,1,1,0
2074,45676685,At the Beach!  Beautiful apartment 100m to beach.,370064758,Julie,2020-09-30,within an hour,100.0,100%,f,1,t,TWEED SHIRE COUNCIL,,-28.24807759376212,153.5695632910635,Entire vacation home,Entire home/apt,4,2.0,2 baths,2.0,2.0,$489.00,5,730,4,5,730,730,5.0,730.0,t,1,1,1,41,14,3,0,5.0,5.0,4.93,5.0,5.0,4.93,4.86,f,1,1,0
2077,45704123,Beachfront OceanViews Pool Central location Surf,158240852,Kate,2017-11-10,within an hour,100.0,100%,f,3,t,BALLINA SHIRE COUNCIL,,-28.793009,153.593582,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,3.0,$262.00,5,1125,1,7,1125,1125,5.0,1125.0,t,2,24,35,37,105,43,2,4.97,4.97,4.95,4.98,4.98,5.0,4.87,t,3,3,0
2088,45743067,The Health Lodge Garden Room,264602875,Reine,2019-05-27,within an hour,100.0,100%,f,10,t,BYRON SHIRE COUNCIL,,-28.65773,153.61563,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,1.0,$526.00,2,17,1,3,17,60,1.9,17.5,t,28,58,88,360,39,0,0,4.64,4.67,4.59,4.95,4.87,4.51,4.41,t,10,1,9
2091,45804090,Creekside on Hastings,39467475,Annissa,2015-07-24,within a few hours,100.0,100%,f,1,t,TWEED SHIRE COUNCIL,,-28.36245,153.5766,Entire home,Entire home/apt,9,2.5,2.5 baths,4.0,5.0,$720.00,7,28,7,7,28,28,7.0,28.0,t,16,46,71,346,3,0,0,5.0,5.0,5.0,4.67,5.0,5.0,4.33,f,1,1,0
2093,45816810,Palm-Lily House,12197214,Tara,2014-02-13,within an hour,100.0,0%,f,1,t,BYRON SHIRE COUNCIL,,-28.68836,153.51589,Entire home,Entire home/apt,6,1.0,1 bath,3.0,3.0,$600.00,5,730,5,5,730,730,5.0,730.0,t,18,46,63,106,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0
2097,45832260,White Sands - Family Luxury on the Beach,66660896,Briohny,2016-04-10,within an hour,100.0,50%,f,1,t,BYRON SHIRE COUNCIL,,-28.68961,153.61322,Entire home,Entire home/apt,10,3.0,3 baths,5.0,5.0,"$2,500.00",4,14,4,7,14,14,4.3,14.0,t,8,36,66,341,3,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,f,1,1,0
2099,45846393,Oceania Peace is 3 min walk to pet friendly beach,185783827,Karen,2018-04-23,within an hour,100.0,100%,f,1,t,CLARENCE VALLEY COUNCIL,,-29.44255,153.36362,Entire home,Entire home/apt,10,3.5,3.5 baths,5.0,9.0,$610.00,2,60,2,5,28,1125,2.5,869.7,t,8,24,47,293,43,11,0,4.79,4.84,4.42,4.98,5.0,4.86,4.58,f,1,1,0
2102,45863528,Luxury Cabarita Mansion - Ultimate Vacation,22181516,Yannika,2014-10-06,within an hour,100.0,100%,f,1,t,TWEED SHIRE COUNCIL,,-28.32806,153.56022,Entire home,Entire home/apt,12,3.0,3 baths,6.0,6.0,"$1,256.00",3,365,3,3,365,365,3.0,365.0,t,9,35,65,336,2,1,0,3.5,3.0,4.5,3.5,3.0,5.0,3.0,f,1,1,0
2105,45884764,Secluded Self-Contained Beachfront Couples suite,79961589,Mason,2016-06-26,within a few hours,100.0,80%,f,1,t,TWEED SHIRE COUNCIL,,-28.29074,153.57517,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,$450.00,5,30,5,5,30,30,5.0,30.0,t,7,7,26,26,100,6,0,4.92,4.95,4.95,4.96,4.99,4.96,4.79,f,1,1,0
2106,45899621,Angourie Ocean Paradise,110897201,Elders,2017-01-11,within an hour,96.0,87%,f,112,t,CLARENCE VALLEY COUNCIL,,-29.479055,153.359573,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,$251.00,1,90,3,7,90,90,4.0,90.0,t,2,32,35,227,31,6,2,4.29,4.52,4.48,4.55,4.42,4.68,4.29,f,110,110,0
2107,45900088,Gone Potti in SeaBreeze,303357211,Bob,2019-10-19,within a day,100.0,,f,1,t,TWEED SHIRE COUNCIL,,-28.38413,153.55702,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1.0,1.0,$300.00,90,1125,90,90,1125,1125,90.0,1125.0,t,30,60,90,180,11,0,0,5.0,5.0,5.0,5.0,5.0,4.82,4.91,f,1,1,0
2110,45917279,Pool & Mountain Views - 2bed - Beachfront Location,172456810,Dream Casa Properties,2018-02-09,within an hour,100.0,99%,f,26,t,TWEED SHIRE COUNCIL,,-28.33338,153.57152,Entire rental unit,Entire home/apt,4,,2 baths,2.0,,,90,730,90,90,730,730,90.0,730.0,t,0,0,0,0,2,0,0,4.5,5.0,4.5,4.5,5.0,5.0,4.0,f,12,12,0
2116,45945779,Brunswick Heads Getaway . Entire beach house.,155641409,Shane,2017-10-21,within a few hours,100.0,100%,f,1,t,BYRON SHIRE COUNCIL,,-28.54143,153.54853,Entire home,Entire home/apt,8,,2 baths,3.0,,,2,16,2,2,16,16,2.0,16.0,t,0,0,0,0,3,2,0,5.0,4.67,5.0,5.0,5.0,5.0,4.67,f,1,1,0
2119,45977835,Bruns Cottage on the Reserve,108794832,Peter,2016-12-28,within an hour,100.0,100%,f,1,f,BYRON SHIRE COUNCIL,,-28.53708,153.54644,Entire home,Entire home/apt,4,1.0,1 bath,2.0,3.0,$339.00,7,60,4,7,60,60,6.9,60.0,t,12,26,26,26,11,1,0,4.82,4.91,4.82,4.82,5.0,4.91,4.64,f,1,1,0
2131,46096214,The Villa  Luxury Retreat in Nature  / Byron Shire,214063712,Henricus,2018-09-07,within a day,100.0,44%,f,1,t,BYRON SHIRE COUNCIL,,-28.55618,153.39461,Entire villa,Entire home/apt,10,,3.5 baths,3.0,,,90,90,90,90,90,90,90.0,90.0,t,23,53,83,83,0,0,0,,,,,,,,f,1,1,0
2140,46221328,Beachside Lennox 2,257680818,Corrinne Lee,2019-04-23,within a few hours,100.0,78%,f,9,t,BALLINA SHIRE COUNCIL,,-28.79721,153.59459,Entire rental unit,Entire home/apt,8,2.0,2 baths,4.0,5.0,$839.00,90,1125,2,5,21,1125,2.1,980.1,t,3,25,42,260,18,7,2,4.78,4.94,4.89,4.89,4.72,4.94,4.67,t,9,5,4
2147,46266520,"On the Farm - North Arm - ""Farm Stay - Farm Play""",60279641,Julie,2016-02-24,within a day,100.0,100%,f,1,t,TWEED SHIRE COUNCIL,,-28.32073,153.34388,Farm stay,Entire home/apt,10,4.0,4 baths,4.0,7.0,"$1,143.00",2,90,2,3,90,90,2.1,90.0,t,21,51,81,336,24,2,0,4.96,5.0,5.0,5.0,4.96,4.96,4.92,f,1,1,0
2149,46297825,Retro Vibes - East Ballina,46756281,Luke,2015-10-17,within a day,100.0,50%,f,1,f,BALLINA SHIRE COUNCIL,,-28.85655,153.58028,Entire home,Entire home/apt,6,2.0,2 baths,3.0,3.0,$234.00,90,200,4,90,200,200,85.3,200.0,t,7,7,7,7,5,0,0,4.6,4.4,4.4,5.0,4.8,4.6,4.4,f,1,1,0
2155,46314706,Luxury Resort Villa Byron Suffolk - 600m to beach,374897324,Pacifique,2020-11-08,within a few hours,100.0,,f,1,t,BYRON SHIRE COUNCIL,,-28.6899,153.60723,Entire villa,Entire home/apt,10,4.0,4 baths,5.0,5.0,"$4,543.00",5,1125,5,5,1125,1125,5.0,1125.0,t,29,59,89,364,0,0,0,,,,,,,,f,1,1,0
2156,46315121,Lonerock Unit 2,110897201,Elders,2017-01-11,within an hour,96.0,87%,f,112,t,CLARENCE VALLEY COUNCIL,,-29.43367,153.363567,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,4.0,$728.00,1,90,5,7,90,90,5.7,90.0,t,9,29,32,189,4,1,0,4.5,4.75,4.75,5.0,4.25,5.0,4.75,f,110,110,0
2157,46317636,42 The Mainbrace Yamba,110897201,Elders,2017-01-11,within an hour,96.0,87%,f,112,t,CLARENCE VALLEY COUNCIL,,-29.42341,153.333578,Entire home,Entire home/apt,11,2.0,2 baths,4.0,5.0,$605.00,1,90,7,7,90,90,7.0,90.0,t,0,26,56,302,6,1,0,4.67,5.0,4.5,5.0,5.0,4.83,4.67,f,110,110,0
2158,46317642,"Aqua Links, 70 The Drive",110897201,Elders,2017-01-11,within an hour,96.0,87%,f,112,t,CLARENCE VALLEY COUNCIL,,-29.443228,153.362583,Entire home,Entire home/apt,6,2.0,2 baths,3.0,4.0,$305.00,1,90,2,7,90,90,4.0,90.0,t,12,29,39,257,14,3,0,4.43,4.64,4.36,4.64,4.36,4.86,4.14,f,110,110,0
2159,46317738,Bindaree unit 7,110897201,Elders,2017-01-11,within an hour,96.0,87%,f,112,t,CLARENCE VALLEY COUNCIL,,-29.441993,153.366548,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,5.0,$264.00,1,90,2,7,90,90,3.9,90.0,t,0,14,44,268,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,110,110,0
2160,46317739,Bluefish Stunning Ocean Views,110897201,Elders,2017-01-11,within an hour,96.0,87%,f,112,t,CLARENCE VALLEY COUNCIL,,-29.433962,153.363532,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,$640.00,1,90,2,7,90,90,3.8,90.0,t,0,0,6,131,33,3,0,4.79,4.88,4.85,4.85,4.97,5.0,4.61,f,110,110,0
2161,46317907,Breakers - Block 5 Unit 6,110897201,Elders,2017-01-11,within an hour,96.0,87%,f,112,t,CLARENCE VALLEY COUNCIL,,-29.44371,153.36476,Entire rental unit,Entire home/apt,5,2.0,2 baths,2.0,4.0,$268.00,1,90,2,7,90,90,4.0,90.0,t,9,13,38,263,13,1,0,4.62,4.77,4.46,4.77,4.77,4.85,4.77,f,110,110,0
2162,46317928,Craigmore on the Beach unit 6,110897201,Elders,2017-01-11,within an hour,96.0,87%,f,112,t,CLARENCE VALLEY COUNCIL,,-29.436861,153.366047,Entire rental unit,Entire home/apt,4,1.0,1 bath,3.0,3.0,"$1,677.00",1,90,1,7,90,90,7.0,90.0,t,1,16,30,178,11,0,0,4.64,5.0,4.45,4.73,4.91,5.0,4.64,f,110,110,0
2163,46317929,Doncaster Apartment 3,110897201,Elders,2017-01-11,within an hour,96.0,87%,f,112,t,CLARENCE VALLEY COUNCIL,,-29.43803,153.365026,Entire rental unit,Entire home/apt,6,3.0,3 baths,3.0,4.0,$790.00,1,90,7,7,90,90,7.0,90.0,t,11,16,44,258,0,0,0,,,,,,,,f,110,110,0
2164,46318154,Flinders Lodge unit 9,110897201,Elders,2017-01-11,within an hour,96.0,87%,f,112,t,CLARENCE VALLEY COUNCIL,,-29.43682,153.36347,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,2.0,$301.00,1,90,5,7,90,90,7.0,90.0,t,5,5,5,83,3,0,0,4.33,4.33,4.33,5.0,4.33,5.0,3.67,f,110,110,0
2165,46319091,Seadrift Unit 2,110897201,Elders,2017-01-11,within an hour,96.0,87%,f,112,t,CLARENCE VALLEY COUNCIL,,-29.437016,153.365614,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,$400.00,1,90,2,7,90,90,4.0,90.0,t,7,33,63,296,20,6,1,4.75,4.85,4.85,4.8,4.75,5.0,4.65,f,110,110,0
2166,46319146,Suncrest unit 4,110897201,Elders,2017-01-11,within an hour,96.0,87%,f,112,t,CLARENCE VALLEY COUNCIL,,-29.437336,153.366126,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,5.0,$524.00,1,90,2,7,90,90,4.0,90.0,t,12,23,38,277,6,1,0,4.17,4.17,3.33,4.67,4.83,5.0,3.83,f,110,110,0
2167,46319158,Sunnyvale unit 1,110897201,Elders,2017-01-11,within an hour,96.0,87%,f,112,t,CLARENCE VALLEY COUNCIL,,-29.440446,153.364053,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,$175.00,1,90,2,7,90,90,4.0,90.0,t,0,14,14,88,10,1,0,4.7,4.6,4.4,4.6,4.6,4.8,4.5,f,110,110,0
2168,46319166,The Sands Unit 36,110897201,Elders,2017-01-11,within an hour,96.0,87%,f,112,t,CLARENCE VALLEY COUNCIL,,-29.44489,153.36421,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,4.0,$312.00,1,90,2,7,90,90,4.0,90.0,t,0,12,20,226,8,2,0,4.5,4.63,4.25,4.88,4.63,4.88,4.5,f,110,110,0
2169,46319167,The Sands Unit 9,110897201,Elders,2017-01-11,within an hour,96.0,87%,f,112,t,CLARENCE VALLEY COUNCIL,,-29.44494,153.36418,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,4.0,$310.00,1,90,2,7,90,90,4.0,90.0,t,8,20,43,283,4,0,0,4.25,4.25,3.75,4.75,4.75,4.75,4.25,f,110,110,0
2170,46319237,Views On Henson Lane Yamba,110897201,Elders,2017-01-11,within an hour,96.0,87%,f,112,t,CLARENCE VALLEY COUNCIL,,-29.438607,153.363504,Entire home,Entire home/apt,6,2.0,2 baths,3.0,2.0,$354.00,1,90,3,7,90,90,4.6,90.0,t,7,37,67,306,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,110,110,0
2175,46323750,Superb Stay. Seacliffs. Best Location. Discounted!,24127682,Renee,2014-11-24,within a day,100.0,0%,f,1,t,BYRON SHIRE COUNCIL,,-28.68416,153.59981,Entire home,Entire home/apt,8,2.5,2.5 baths,4.0,4.0,"$1,400.00",5,28,5,5,28,28,5.0,28.0,t,13,25,25,25,2,1,0,5.0,5.0,5.0,5.0,4.5,5.0,5.0,f,1,1,0
2185,46395325,Waterfront luxury accommodation,9343583,Donna,2017-12-05,within an hour,100.0,100%,f,1,t,TWEED SHIRE COUNCIL,,-28.18924,153.52234,Entire home,Entire home/apt,8,2.0,2 baths,4.0,4.0,$864.00,3,1125,3,3,1125,1125,3.0,1125.0,t,6,36,66,268,8,8,1,5.0,4.88,5.0,5.0,5.0,4.63,4.75,t,1,1,0
2189,46417741,"""Seascape"" - Modern Apartment Opposite The Beach",46036206,Sharon,2015-10-07,within a few hours,100.0,88%,f,2,t,BALLINA SHIRE COUNCIL,,-28.86654,153.57874,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$250.00,3,90,2,5,90,90,3.1,90.0,t,24,54,84,84,14,2,0,4.64,4.93,4.86,4.93,4.86,4.93,4.64,f,2,2,0
2190,46418394,Sky Loft Byron- Directly opposite Clarkes Beach,16160864,Destination Byron,2014-05-30,within an hour,99.0,100%,f,38,t,BYRON SHIRE COUNCIL,,-28.64366,153.62094,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,3.0,$458.00,3,1125,1,7,99,99,3.6,99.0,t,10,30,56,314,34,6,0,4.85,4.94,4.59,4.68,4.68,5.0,4.62,t,36,33,3
2194,46451406,A Salty Stay,63148399,Amy,2016-03-15,within a few hours,100.0,100%,f,1,t,TWEED SHIRE COUNCIL,,-28.34132,153.5668,Entire home,Entire home/apt,7,2.0,2 baths,3.0,5.0,$886.00,90,365,5,90,365,365,83.7,365.0,t,11,27,27,27,6,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,f,1,1,0
2204,46535464,Beach house In Brunswick Heads Nature Reserve.,376345224,Alexander,2020-11-20,within an hour,100.0,98%,f,1,t,BYRON SHIRE COUNCIL,,-28.52051,153.54659,Entire guesthouse,Entire home/apt,4,1.5,1.5 baths,2.0,5.0,$281.00,2,1125,2,2,1125,1125,2.0,1125.0,t,15,43,73,147,59,24,2,4.75,4.61,4.88,4.92,4.9,4.71,4.56,t,1,1,0
2205,46548976,"""Seamist"" - Modern Apartment Opposite The Beach",46036206,Sharon,2015-10-07,within a few hours,100.0,88%,f,2,t,BALLINA SHIRE COUNCIL,,-28.86467,153.57859,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$249.00,1,90,1,5,90,90,1.3,90.0,t,13,43,73,73,54,19,0,4.83,4.81,4.87,4.89,4.93,4.94,4.74,f,2,2,0
2208,46553793,Byron Bay..boutique garden studio - A Fine Balance,147153903,Julie,2017-08-22,within a few hours,100.0,91%,f,1,t,BYRON SHIRE COUNCIL,,-28.69017,153.60032,Entire guest suite,Entire home/apt,2,1.0,1 bath,0.0,1.0,$211.00,2,21,2,2,21,21,2.0,21.0,t,5,5,5,147,20,5,1,4.95,4.95,5.0,5.0,5.0,4.85,4.9,f,1,1,0
2209,46568608,Lismore treehouse - a beautiful place to relax,497332,Christine,2011-04-10,within an hour,100.0,100%,f,3,t,LISMORE CITY COUNCIL,,-28.8316,153.31209,Entire home,Entire home/apt,2,1.0,1 bath,1.0,1.0,$129.00,7,90,7,7,1125,1125,7.0,1125.0,t,17,17,17,17,20,9,0,4.45,4.75,4.5,4.85,4.9,4.65,4.5,t,1,1,0
2211,46581256,A Little Piece of Serenity in Evans Head,281991983,Janine,2019-08-03,within an hour,100.0,100%,f,2,t,RICHMOND VALLEY COUNCIL,,-29.10161,153.43097,Entire guest suite,Entire home/apt,3,1.0,1 bath,1.0,2.0,$150.00,2,28,2,2,28,28,2.0,28.0,t,4,10,22,112,111,24,2,4.97,4.97,4.98,4.98,4.99,4.94,4.94,f,2,2,0
2218,46661689,The Health Lodge Queen Room,264602875,Reine,2019-05-27,within an hour,100.0,100%,f,10,t,BYRON SHIRE COUNCIL,,-28.65705,153.61618,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,1.0,$398.00,2,15,1,3,15,15,1.9,15.0,t,26,56,86,359,61,0,0,4.64,4.67,4.64,4.84,4.87,4.56,4.57,t,10,1,9
2219,46662039,The Health Lodge Queen Room,264602875,Reine,2019-05-27,within an hour,100.0,100%,f,10,t,BYRON SHIRE COUNCIL,,-28.65732,153.61594,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,1.0,$398.00,2,15,1,3,15,15,1.9,15.0,t,26,56,86,359,49,0,0,4.67,4.73,4.82,4.96,4.94,4.65,4.57,t,10,1,9
2220,46662145,The Health Lodge Queen Room,264602875,Reine,2019-05-27,within an hour,100.0,100%,f,10,t,BYRON SHIRE COUNCIL,,-28.65674,153.61497,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,1.0,$398.00,2,15,1,3,15,15,1.9,15.0,t,26,56,86,359,67,0,0,4.78,4.78,4.81,4.96,4.99,4.72,4.67,t,10,1,9
2222,46678915,Heliconia House Byron Bay,51015600,Danny,2015-12-10,within a few hours,100.0,100%,f,1,t,BYRON SHIRE COUNCIL,,-28.68137,153.60929,Entire home,Entire home/apt,8,2.5,2.5 baths,4.0,4.0,"$1,200.00",4,30,4,4,30,30,4.0,30.0,t,18,36,36,36,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0
2225,46714037,Suburban Oasis,5949179,Pamela,2013-04-16,within a day,100.0,100%,f,1,t,BYRON SHIRE COUNCIL,,-28.55493,153.48082,Entire home,Entire home/apt,5,,2.5 baths,3.0,,,90,365,90,90,365,365,90.0,365.0,t,8,26,26,87,6,0,0,5.0,5.0,5.0,5.0,5.0,4.83,4.83,f,1,1,0
2234,46739320,Nokomis - Minnie Water,377308172,Olivia,2020-11-28,within an hour,100.0,92%,f,1,t,CLARENCE VALLEY COUNCIL,,-29.77511,153.29746,Entire bungalow,Entire home/apt,6,2.0,2 baths,3.0,4.0,$400.00,2,14,2,2,14,14,2.0,14.0,t,6,36,66,113,41,8,1,4.8,4.93,4.88,5.0,4.93,4.95,4.78,f,1,1,0
2239,46775156,Pet Friendly Hinterland spa suite,79943649,Rick,2016-06-26,within an hour,100.0,88%,f,5,t,TWEED SHIRE COUNCIL,,-28.2984,153.51935,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,2.0,$199.00,2,21,2,3,21,21,2.0,21.0,t,13,37,56,316,6,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,5,5,0
2240,46780152,29 Oceania Cottage- LJ Hooker Yamba,58116844,Yamba Beach Resorts,2016-02-09,within an hour,100.0,100%,f,43,t,CLARENCE VALLEY COUNCIL,,-29.44255256652832,153.36306762695312,Entire home,Entire home/apt,6,2.0,2 baths,3.0,4.0,$769.00,2,90,2,4,90,90,2.0,90.0,t,11,36,64,321,8,2,0,4.25,4.63,4.38,4.88,4.88,4.63,4.0,t,43,43,0
2245,46799886,Cosy Country Cottage,142328143,Tiffany,2017-07-24,within an hour,100.0,100%,f,2,t,BALLINA SHIRE COUNCIL,,-28.84157,153.44171,Entire home,Entire home/apt,7,2.0,2 baths,4.0,4.0,$300.00,2,1125,1,2,1125,1125,2.0,1125.0,t,3,7,7,69,60,9,1,4.98,4.95,4.95,4.98,5.0,4.92,4.87,t,1,1,0
2246,46806087,"Meriwah Brooklet, a home in the Byron Hinterland.",6702774,Stephanie,2013-06-02,within a few hours,100.0,50%,f,1,t,BALLINA SHIRE COUNCIL,,-28.73705,153.50326,Farm stay,Entire home/apt,8,,1.5 baths,4.0,,,5,14,5,5,14,14,5.0,14.0,t,0,0,0,0,0,0,0,,,,,,,,f,1,1,0
2247,46824733,Pet Friendly Pacific Spa King Suite Kingscliff,79943649,Rick,2016-06-26,within an hour,100.0,88%,f,5,t,TWEED SHIRE COUNCIL,,-28.29574,153.52629,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,$239.00,2,1125,2,4,1125,1125,2.1,1125.0,t,11,34,62,303,4,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,5,5,0
2249,46840193,DAYBREAK FAMILY ESCAPE – WALK TO BEACH - CASUARINA,172456810,Dream Casa Properties,2018-02-09,within an hour,100.0,99%,f,26,t,TWEED SHIRE COUNCIL,,-28.31168,153.5711,Entire home,Entire home/apt,8,2.0,2 baths,4.0,4.0,$543.00,3,1125,3,3,1125,1125,3.0,1125.0,t,21,21,21,21,3,0,0,5.0,4.67,4.67,5.0,5.0,5.0,4.67,f,12,12,0
2250,46855304,"Restful, rejuvenating & reinvigorating farm stay",378511583,Graham,2020-12-06,within a few hours,100.0,100%,f,2,t,LISMORE CITY COUNCIL,,-28.68123,153.16611,Farm stay,Entire home/apt,2,1.0,1 bath,0.0,1.0,$134.00,2,1125,2,2,1125,1125,2.0,1125.0,t,29,59,89,364,23,3,0,4.83,4.74,4.83,4.7,4.83,4.78,4.83,t,2,2,0
2251,46855358,Suffolk Park Palms -Relaxing home minutes to Byron,79020607,Alisha,2016-06-21,within a day,100.0,67%,f,1,t,BYRON SHIRE COUNCIL,,-28.67852,153.60977,Entire townhouse,Entire home/apt,6,2.0,2 baths,3.0,3.0,$410.00,4,14,4,4,14,14,4.0,14.0,t,8,8,8,191,3,1,0,4.67,4.33,4.33,5.0,4.67,4.33,4.33,f,1,1,0
2253,46863010,The Villa General with heated pool,378514332,Paula,2020-12-06,within an hour,100.0,94%,f,1,t,BYRON SHIRE COUNCIL,,-28.65229,153.61579,Entire home,Entire home/apt,10,3.0,3 baths,4.0,7.0,"$1,114.00",3,1125,3,5,1125,1125,3.4,1125.0,t,1,26,56,97,58,5,0,4.95,4.91,4.9,4.98,4.98,4.9,4.69,f,1,1,0
2255,46879278,Beach Side Bliss,35272790,Carolyn,2015-06-08,within an hour,100.0,100%,f,1,t,BYRON SHIRE COUNCIL,,-28.4985,153.54495,Entire townhouse,Entire home/apt,6,2.5,2.5 baths,3.0,3.0,$336.00,1,14,1,5,14,14,1.2,14.0,t,11,36,53,121,0,0,0,,,,,,,,t,1,1,0
2261,46910107,"Your Home away from Home, Pottsville",82222889,Marley,2016-07-07,within an hour,100.0,40%,f,1,t,TWEED SHIRE COUNCIL,,-28.38828,153.55353,Entire home,Entire home/apt,7,2.0,2 baths,3.0,4.0,$457.00,3,21,1,3,21,21,3.0,21.0,t,10,39,69,344,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,1,1,0
2263,46929589,Salty’s Yamba,15290794,Jo,2014-05-09,within an hour,100.0,100%,f,1,t,CLARENCE VALLEY COUNCIL,,-29.43832,153.34943,Entire townhouse,Entire home/apt,6,2.0,2 baths,4.0,4.0,$304.00,3,28,1,3,28,28,3.0,28.0,t,13,43,73,163,25,4,0,4.96,5.0,4.92,5.0,4.96,4.84,4.56,f,1,1,0
2265,46947635,Byron Bay Hinterland Eco-Retreat Yurt Terracota,379416859,Andres,2020-12-10,within an hour,100.0,100%,f,1,t,BYRON SHIRE COUNCIL,,-28.67145,153.4255,Yurt,Entire home/apt,4,1.0,1 bath,1.0,1.0,$125.00,2,1125,2,2,1125,1125,2.0,1125.0,t,6,32,51,318,65,6,0,4.52,4.57,4.66,4.82,4.43,4.8,4.46,f,1,1,0
2272,46969832,Sea Vibes - Byron Bay - Close to Town & Beaches,158174094,David,2017-11-10,within an hour,100.0,69%,f,4,t,BYRON SHIRE COUNCIL,,-28.63874,153.62861,Camper/RV,Entire home/apt,5,0.0,0 baths,2.0,2.0,$94.00,10,35,10,10,35,35,10.0,35.0,t,11,30,60,327,15,4,1,4.93,4.8,4.87,5.0,4.93,4.93,4.73,f,3,3,0
2273,46971772,"Beach front, spacious & stunning w 3 bedrooms",88079664,Kim,2016-08-05,within an hour,100.0,100%,f,2,t,RICHMOND VALLEY COUNCIL,,-29.10683,153.42952,Entire rental unit,Entire home/apt,6,2.5,2.5 baths,3.0,3.0,$371.00,2,1125,2,2,1125,1125,2.0,1125.0,t,1,1,1,216,3,0,0,4.67,4.67,4.67,4.67,5.0,4.67,4.0,t,1,1,0
2279,46993120,"""Ewingsdale MAGIC - Your own Paradise!""",6812092,Jennifer,2013-06-09,within an hour,100.0,0%,f,1,t,BYRON SHIRE COUNCIL,,-28.64454,153.55244,Entire home,Entire home/apt,6,3.0,3 baths,3.0,3.0,$900.00,4,11,4,5,11,11,4.0,11.0,t,11,18,18,18,0,0,0,,,,,,,,f,1,1,0
2280,47008534,The Palms - Byron Bay House 3 bed,23357643,Melissa,2014-11-04,within an hour,100.0,100%,f,1,t,BYRON SHIRE COUNCIL,,-28.66206,153.61378,Entire home,Entire home/apt,6,2.5,2.5 baths,3.0,3.0,$685.00,4,28,3,5,1125,1125,3.0,1125.0,t,3,33,63,314,7,1,0,5.0,5.0,5.0,5.0,5.0,4.71,4.43,f,1,1,0
2283,47033647,Deluxe Recently Renovated 3 Bedroom Apartment,380189082,Tom And Isabella,2020-12-14,within an hour,100.0,100%,f,7,t,TWEED SHIRE COUNCIL,,-28.18818,153.51549,Entire serviced apartment,Entire home/apt,6,,1 bath,3.0,,,1,1125,1,1,120,120,1.0,120.0,t,0,0,0,0,27,14,0,4.93,4.85,4.85,4.96,4.78,4.74,4.89,f,7,1,6
