,id,name,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms
18,563380,Clarkes Beach Villa,1649158,A Perfect Stay,2012-01-24,within a few hours,92.0,100%,f,100,t,BYRON SHIRE COUNCIL,,-28.64434,153.62124,Entire townhouse,Entire home/apt,6,2.0,2 baths,3.0,5.0,1078.0,1,1125,1,7,30,1125,3.8,37.4,t,29,59,89,358,26,0,0,4.69,4.65,4.69,4.92,4.77,4.96,4.27,t,98,98,0
19,563454,Harkaway,1649158,A Perfect Stay,2012-01-24,within a few hours,92.0,100%,f,100,t,BYRON SHIRE COUNCIL,,-28.64965,153.61453,Entire home,Entire home/apt,8,2.0,2 baths,3.0,4.0,731.0,1,1125,1,7,30,1125,3.5,37.4,t,16,35,57,272,50,2,0,4.52,4.74,4.48,4.72,4.66,4.78,4.58,t,98,98,0
20,563517,11 James Cook Apartments,1649158,A Perfect Stay,2012-01-24,within a few hours,92.0,100%,f,100,t,BYRON SHIRE COUNCIL,,-28.64359,153.62565,Entire rental unit,Entire home/apt,7,2.0,2 baths,3.0,4.0,530.0,1,1125,1,5,30,1125,5.0,37.4,t,4,8,34,217,26,1,0,5.0,4.92,4.96,5.0,4.88,4.96,4.46,t,98,98,0
21,563650,A Perfect Stay - Mi Casa,1649158,A Perfect Stay,2012-01-24,within a few hours,92.0,100%,f,100,t,BYRON SHIRE COUNCIL,,-28.64678,153.60965,Entire home,Entire home/apt,7,1.5,1.5 baths,3.0,4.0,353.0,1,1125,1,7,30,1125,2.9,37.4,t,20,41,69,310,65,5,0,4.65,4.68,4.6,4.8,4.75,4.91,4.55,t,98,98,0
22,564671,A Perfect Stay - Su Casa,1649158,A Perfect Stay,2012-01-24,within a few hours,92.0,100%,f,100,t,BYRON SHIRE COUNCIL,,-28.64659,153.60967,Entire home,Entire home/apt,4,2.0,2 baths,2.0,2.0,519.0,1,1125,1,7,30,1125,2.9,37.4,t,24,54,84,345,74,1,0,4.57,4.68,4.69,4.93,4.78,4.78,4.42,t,98,98,0
23,564677,Apartment 3 Surfside,1649158,A Perfect Stay,2012-01-24,within a few hours,92.0,100%,f,100,t,BYRON SHIRE COUNCIL,,-28.63907,153.60332,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,4.0,706.0,1,1125,1,7,30,1125,3.6,37.4,t,7,29,52,307,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,98,98,0
24,573878,Stone and Wood Hobbitt House views Mt Warning,2824063,Wollumbin Palms,2012-07-03,within an hour,100.0,100%,t,3,t,TWEED SHIRE COUNCIL,,-28.3845708,153.32638,Earthen home,Entire home/apt,2,1.0,1 bath,1.0,1.0,506.0,2,7,2,2,7,7,2.0,7.0,t,20,44,74,347,20,0,0,4.9,4.95,4.9,4.9,4.8,5.0,4.6,t,3,3,0
25,587766,Lilli Pilli Guest Room with ensuite,2899669,Jodie,2012-07-11,within an hour,100.0,100%,t,3,t,BYRON SHIRE COUNCIL,,-28.65827,153.60944,Private room in guesthouse,Private room,2,1.0,1 private bath,2.0,1.0,129.0,2,1125,2,4,1125,1125,2.0,1125.0,t,4,8,27,274,497,35,5,4.85,4.89,4.92,4.97,4.95,4.81,4.85,t,3,1,2
29,631809,Nature Lover's Vegan Paradise,3142270,Garry,2012-08-02,within an hour,100.0,100%,t,3,t,BYRON SHIRE COUNCIL,,-28.58522,153.46753,Private room in farm stay,Private room,2,0.5,Private half-bath,1.0,1.0,98.0,1,1125,1,1,1125,1125,1.0,1125.0,t,13,18,34,302,508,60,9,4.96,4.96,4.88,4.97,4.98,4.96,4.96,t,3,2,1
34,805381,Longhouse,1649158,A Perfect Stay,2012-01-24,within a few hours,92.0,100%,f,100,t,BYRON SHIRE COUNCIL,,-28.6353,153.5972,Entire home,Entire home/apt,11,3.0,3 baths,4.0,8.0,648.0,1,1125,1,5,30,1125,5.0,37.4,t,6,33,49,299,38,1,0,4.76,4.84,4.84,5.0,4.84,4.87,4.76,t,98,98,0
35,819991,Hippie Vibes Best View Farm Stay,3142270,Garry,2012-08-02,within an hour,100.0,100%,t,3,t,BYRON SHIRE COUNCIL,,-28.58522,153.46753,Farm stay,Entire home/apt,4,1.0,1 bath,2.0,3.0,183.0,1,1125,1,1,1125,1125,1.0,1125.0,t,3,16,41,288,891,133,10,4.93,4.95,4.85,4.96,4.98,4.94,4.96,t,3,2,1
41,880854,Seaside City Beach House,3794750,Anna,2012-10-08,within an hour,100.0,100%,t,5,t,TWEED SHIRE COUNCIL,,-28.28332,153.57324,Private room in guest suite,Private room,2,1.0,1 private bath,1.0,1.0,113.0,1,60,1,1,1125,1125,1.0,1125.0,t,2,2,2,226,667,65,10,4.83,4.88,4.93,4.93,4.87,4.8,4.84,t,4,3,1
42,894979,Kia Ora Byron,1649158,A Perfect Stay,2012-01-24,within a few hours,92.0,100%,f,100,t,BYRON SHIRE COUNCIL,,-28.64962,153.61975,Entire home,Entire home/apt,8,2.0,2 baths,3.0,4.0,648.0,1,1125,1,7,30,1125,3.6,37.4,t,0,0,0,0,21,1,1,4.57,5.0,4.9,4.8,4.9,4.8,4.6,t,98,98,0
53,1159958,Quiksilver Apartments The Pass,1649158,A Perfect Stay,2012-01-24,within a few hours,92.0,100%,f,100,t,BYRON SHIRE COUNCIL,,-28.64169,153.61206,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,705.0,1,1125,1,7,30,1125,2.4,32.5,t,4,28,58,320,30,3,0,4.87,4.93,4.83,4.86,4.93,5.0,4.66,t,98,98,0
57,1256450,Byron Bay Vista Lodge,6844154,Steve,2013-06-10,within an hour,100.0,100%,f,1,t,BYRON SHIRE COUNCIL,,-28.6519775390625,153.5651397705078,Entire home,Entire home/apt,5,2.0,2 baths,2.0,3.0,363.0,3,1125,3,7,1125,1125,3.5,1125.0,t,8,32,46,308,221,21,3,4.85,4.84,4.7,4.98,4.98,4.94,4.82,t,1,1,0
60,1361341,Belle Escapes Byron Bay -Beach Front Beach Break 1,6948467,Erin,2013-06-16,within an hour,100.0,75%,f,21,t,BYRON SHIRE COUNCIL,,-28.64383,153.6186,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,542.0,2,1125,2,6,2,1125,2.6,83.6,t,5,12,39,283,85,16,1,4.27,4.2,3.99,4.73,4.73,4.96,4.26,t,16,16,0
61,1388195,Belle Escapes Byron Bay- Beach Front Beach Break 2,6948467,Erin,2013-06-16,within an hour,100.0,75%,f,21,t,BYRON SHIRE COUNCIL,,-28.64216,153.61835,Entire home,Entire home/apt,6,2.0,2 baths,3.0,4.0,553.0,2,1125,2,6,2,1125,2.6,33.7,t,1,14,42,298,102,10,0,4.51,4.47,4.37,4.74,4.84,4.98,4.24,t,16,16,0
62,1416752,Byron Bay Accom - Pipis Apartment 2 - 2/2 Fletcher,7633683,Byron Bay Accom,2013-07-21,within an hour,94.0,100%,t,63,t,BYRON SHIRE COUNCIL,,-28.64182,153.61401,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,3.0,609.0,3,30,3,5,99,99,3.3,99.0,t,9,25,55,313,26,4,0,4.58,4.77,4.69,4.58,4.54,4.92,4.42,t,61,61,0
64,1572310,Altitude 261,8359108,Rod,2013-08-24,within a day,100.0,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.52087,153.41918,Entire vacation home,Entire home/apt,14,7.5,7.5 baths,7.0,7.0,2013.0,3,1125,3,4,3,1125,3.0,815.3,t,3,27,52,312,70,7,0,4.91,4.97,4.91,4.93,4.96,4.86,4.84,t,1,1,0
71,1769844,Absolute Riverfront - Villa Riviera,9297870,Paul & Dorothea,2013-10-08,within an hour,100.0,100%,t,1,t,BALLINA SHIRE COUNCIL,,-28.8679,153.54826,Entire condo,Entire home/apt,5,2.0,2 baths,2.0,3.0,325.0,1,182,1,1,1125,1125,1.0,1125.0,t,5,22,37,37,178,22,1,4.89,4.95,4.85,4.97,4.97,4.9,4.84,t,1,1,0
72,1779390,Belle Escapes Byron Bay - Marvel Penthouse,6948467,Erin,2013-06-16,within an hour,100.0,75%,f,21,t,BYRON SHIRE COUNCIL,,-28.64522,153.61447,Entire rental unit,Entire home/apt,8,2.0,2 baths,4.0,4.0,1164.0,2,1125,2,6,2,1125,2.6,33.7,t,5,21,45,301,105,11,1,4.9,4.88,4.85,4.89,4.89,4.92,4.68,t,16,16,0
83,2108915,Byron Blisshouse,1649158,A Perfect Stay,2012-01-24,within a few hours,92.0,100%,f,100,t,BYRON SHIRE COUNCIL,,-28.63335,153.59942,Entire home,Entire home/apt,14,6.0,6 baths,7.0,9.0,942.0,1,1125,1,7,30,1125,3.5,37.4,t,5,12,30,242,40,8,0,4.43,4.55,4.4,4.63,4.53,4.9,4.38,t,98,98,0
86,2131894,Ruskin Villa   Town Center,7112176,Wolfgang,2013-06-25,within an hour,100.0,100%,t,2,t,BYRON SHIRE COUNCIL,,-28.65143,153.61746,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,196.0,2,1125,2,2,1125,1125,2.0,1125.0,t,1,12,20,20,285,23,2,4.79,4.87,4.9,4.91,4.84,4.83,4.7,t,1,1,0
91,2238746,Beachhouse on Seabrae - 3brm petfriendly Beachside,11432352,Sally,2014-01-19,within an hour,100.0,100%,t,2,t,TWEED SHIRE COUNCIL,,-28.38564,153.56696,Entire townhouse,Entire home/apt,6,2.0,2 baths,3.0,3.0,414.0,3,1124,2,5,1125,1125,3.2,1125.0,t,0,9,9,211,183,15,0,4.86,4.91,4.75,4.94,4.97,4.93,4.82,t,1,1,0
92,2243683,Treetops Lakeside 3 Bedroom apartment,11460295,Lachlan,2014-01-19,within an hour,100.0,100%,t,2,t,BYRON SHIRE COUNCIL,,-28.66413,153.61452,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,5.0,468.0,1,1125,1,2,2,1125,1.2,915.4,t,7,29,59,76,177,2,0,4.62,4.82,4.56,4.94,4.94,4.67,4.64,t,2,2,0
95,2268395,Byron Bay Accom - Casablanca - 2/21 Fletcher St,7633683,Byron Bay Accom,2013-07-21,within an hour,94.0,100%,t,63,t,BYRON SHIRE COUNCIL,,-28.64344,153.61372,Entire rental unit,Entire home/apt,6,3.0,3 baths,2.0,2.0,712.0,3,30,3,5,99,99,3.3,99.0,t,5,30,60,315,24,2,0,4.75,4.92,4.71,4.54,4.71,4.96,4.67,t,61,61,0
97,2291460,Byron Bay Accom - Amore - 4/35 Fletcher St,7633683,Byron Bay Accom,2013-07-21,within an hour,94.0,100%,t,63,t,BYRON SHIRE COUNCIL,,-28.6451,153.6134,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,399.0,5,30,4,5,99,99,4.3,99.0,t,20,50,80,343,11,0,0,3.82,4.27,3.91,4.64,4.18,4.82,3.73,t,61,61,0
98,2292499,Byron Bay Accom - Atlantis - 6/70 Lawson St,7633683,Byron Bay Accom,2013-07-21,within an hour,94.0,100%,t,63,t,BYRON SHIRE COUNCIL,,-28.64382,153.6219,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,4.0,566.0,3,30,3,5,99,99,3.3,99.0,t,3,21,21,79,24,0,0,4.04,4.35,4.17,4.32,4.27,4.91,3.91,t,61,61,0
99,2304538,Tyalgum Hideaway: 4BR| Sauna| Basic Breakfast,11769791,Cameron,2014-01-29,within an hour,100.0,100%,f,5,t,TWEED SHIRE COUNCIL,,-28.35549,153.20725,Entire cottage,Entire home/apt,8,1.0,1 bath,4.0,5.0,800.0,1,30,1,2,1125,1125,1.9,1125.0,t,0,0,0,122,20,5,0,4.9,4.85,4.9,5.0,4.9,4.9,4.8,t,5,1,4
101,2305134,Byron Bay Accom - Balcony - 6/34 Lawson St,7633683,Byron Bay Accom,2013-07-21,within an hour,94.0,100%,t,63,t,BYRON SHIRE COUNCIL,,-28.6432,153.61659,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,3.0,516.0,5,30,3,5,99,99,3.3,99.0,t,10,40,70,331,9,0,0,4.11,3.89,4.22,4.33,4.33,5.0,3.89,t,61,61,0
104,2326713,Byron Bay Accom - Summer Central - 3/5-9 Somerset,7633683,Byron Bay Accom,2013-07-21,within an hour,94.0,100%,t,63,t,BYRON SHIRE COUNCIL,,-28.64433,153.6097,Entire rental unit,Entire home/apt,7,1.0,1 bath,2.0,5.0,495.0,3,30,3,5,99,99,3.0,99.0,t,19,49,76,341,61,3,0,4.21,4.54,4.28,4.59,4.7,4.79,4.43,t,61,61,0
105,2327213,Pandanus Paradise. Newly renovated 4 bedroom home,11738573,Glenn,2014-01-28,,,100%,f,1,t,TWEED SHIRE COUNCIL,,-28.33991,153.56698,Entire home,Entire home/apt,7,2.0,2 baths,4.0,8.0,314.0,2,8,2,4,8,8,2.1,8.0,t,2,6,19,131,5,1,0,4.6,5.0,4.2,5.0,5.0,5.0,4.8,t,1,1,0
106,2333137,Byron Bay Accom - Koranba 2 - 2/66 Lawson St,7633683,Byron Bay Accom,2013-07-21,within an hour,94.0,100%,t,63,t,BYRON SHIRE COUNCIL,,-28.64372,153.62132,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,644.0,3,30,3,5,99,99,3.3,99.0,t,3,8,22,178,60,18,0,4.87,4.85,4.83,4.8,4.8,5.0,4.73,t,61,61,0
107,2339394,Ballina Beachcomber Sea Cottage 1min walk to beach,10833245,Ballina Holiday Houses,2013-12-26,,,,f,1,t,BALLINA SHIRE COUNCIL,,-28.86385,153.58963,Island,Entire home/apt,4,2.0,2 baths,2.0,3.0,336.0,90,99,90,90,1125,1125,90.0,1125.0,t,30,60,90,365,211,0,0,4.65,4.75,4.61,4.85,4.83,4.82,4.56,t,1,1,0
113,2469292,Pacific Blue,1649158,A Perfect Stay,2012-01-24,within a few hours,92.0,100%,f,100,t,BYRON SHIRE COUNCIL,,-28.64416,153.62086,Entire rental unit,Entire home/apt,5,2.0,2 baths,2.0,3.0,412.0,1,1125,1,7,30,1125,5.0,37.4,t,8,27,50,282,31,3,0,4.42,4.74,4.42,4.81,4.74,4.97,4.48,t,98,98,0
116,2489590,Pet-friendly family home/walk to beach & town,12742993,Jeanette,2014-03-02,within an hour,100.0,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.65118,153.61534,Entire home,Entire home/apt,6,1.0,1 bath,3.0,4.0,436.0,3,1125,1,3,1125,1125,3.0,1125.0,t,3,23,34,230,506,70,5,4.96,4.97,4.95,5.0,4.99,4.94,4.91,t,1,1,0
119,2554286,18Burns Beach House ~ close to town & beach,13078993,Glen & Nicole,2014-03-12,within an hour,100.0,100%,t,2,t,BYRON SHIRE COUNCIL,,-28.64616,153.60844,Entire home,Entire home/apt,6,3.0,3 baths,3.0,3.0,498.0,3,1124,3,5,1125,1125,3.2,1125.0,t,8,24,47,319,458,32,2,4.84,4.87,4.84,4.96,4.95,4.91,4.69,t,2,2,0
126,2723435,Getaway in the Byron hinterlands,6303277,Jen,2013-05-09,within an hour,100.0,100%,t,3,t,BYRON SHIRE COUNCIL,,-28.60333,153.51857,Entire cottage,Entire home/apt,4,0.0,0 baths,1.0,2.0,247.0,2,1125,1,5,1125,1125,1.5,1125.0,t,1,25,55,321,632,53,3,4.82,4.85,4.84,4.93,4.92,4.88,4.64,t,3,3,0
130,2748200,One Fabulous Room Brunswick Heads,3530208,Johanna,2012-09-10,within an hour,90.0,100%,t,3,t,BYRON SHIRE COUNCIL,,-28.53979,153.55014,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,215.0,2,70,2,2,70,70,2.0,70.0,t,5,26,54,317,178,35,4,4.84,4.9,4.86,4.89,4.93,4.97,4.69,t,2,2,0
133,2837801,Art House Byron Bay,13681060,Jane,2014-03-30,,,,f,1,t,BYRON SHIRE COUNCIL,,-28.58054,153.49029,Private room in ranch,Private room,2,1.5,1.5 baths,1.0,1.0,200.0,90,1125,90,90,1125,1125,90.0,1125.0,t,30,60,90,365,15,0,0,4.93,4.87,4.8,5.0,4.93,4.87,4.8,t,1,0,1
143,3187502,"Aitutaki-heated pool 400m CBD, 350m beach, AC WiFI",16160864,Destination Byron,2014-05-30,within an hour,99.0,100%,f,38,t,BYRON SHIRE COUNCIL,,-28.63989,153.60645,Entire home,Entire home/apt,4,1.5,1.5 baths,2.0,3.0,556.0,3,1125,2,7,99,99,3.7,99.0,t,6,30,56,302,235,23,1,4.8,4.81,4.77,4.75,4.8,4.88,4.55,t,36,33,3
144,3187826,Ocean View at Kiah,1649158,A Perfect Stay,2012-01-24,within a few hours,92.0,100%,f,100,t,BYRON SHIRE COUNCIL,,-28.64032,153.60651,Entire villa,Entire home/apt,7,2.0,2 baths,3.0,4.0,589.0,1,1125,1,7,30,1125,3.4,37.4,t,12,33,59,334,19,1,0,4.74,4.79,4.63,4.95,4.89,4.95,4.37,t,98,98,0
148,3231237,Mata Hari  Heated pool 450m to CBD & 400m to beach,16160864,Destination Byron,2014-05-30,within an hour,99.0,100%,f,38,t,BYRON SHIRE COUNCIL,,-28.64004,153.60652,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,430.0,3,1125,2,7,99,99,2.7,99.0,t,18,48,78,339,124,10,1,4.56,4.8,4.72,4.71,4.7,4.75,4.4,t,36,33,3
149,3294878,Indiah- Main Beach 350m in town heated pool,16160864,Destination Byron,2014-05-30,within an hour,99.0,100%,f,38,t,BYRON SHIRE COUNCIL,,-28.64438,153.61427,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,452.0,3,1125,1,7,99,99,3.6,99.0,t,10,35,65,321,198,14,1,4.6,4.69,4.72,4.73,4.74,4.93,4.52,t,36,33,3
151,3343406,Palm Villa -heated pool close to town and beach,16160864,Destination Byron,2014-05-30,within an hour,99.0,100%,f,38,t,BYRON SHIRE COUNCIL,,-28.640135,153.606415,Entire home,Entire home/apt,4,1.5,1.5 baths,2.0,3.0,577.0,3,1125,3,7,99,99,3.5,99.0,t,13,43,73,335,131,12,0,4.5,4.74,4.46,4.66,4.64,4.87,4.37,t,36,33,3
153,3364735,Good Vibrations- opposite Clarkes,16160864,Destination Byron,2014-05-30,within an hour,99.0,100%,f,38,t,BYRON SHIRE COUNCIL,,-28.64366,153.62097,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,3.0,531.0,3,1125,2,7,99,99,3.7,99.0,t,5,14,42,283,196,20,0,4.69,4.79,4.6,4.75,4.7,4.93,4.61,t,36,33,3
155,3396015,"Private, peaceful escape for couples",17134322,Julie,2014-06-23,within an hour,100.0,100%,t,2,t,BYRON SHIRE COUNCIL,,-28.65848,153.59095,Entire cottage,Entire home/apt,2,2.0,2 baths,1.0,1.0,412.0,2,1125,1,2,1125,1125,2.0,1125.0,t,7,17,40,304,73,10,2,4.93,5.0,4.99,4.97,5.0,4.92,4.85,t,2,2,0
159,3470210,The Green Door,17484744,Jutka,2014-07-01,within an hour,100.0,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.54046,153.54973,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,377.0,2,30,2,7,14,1125,2.5,1021.9,t,7,30,60,324,126,10,1,4.93,4.93,4.9,4.95,4.95,4.96,4.67,t,1,1,0
162,3524884,Two pavilions for up to 5 guests,17134322,Julie,2014-06-23,within an hour,100.0,100%,t,2,t,BYRON SHIRE COUNCIL,,-28.65907,153.59294,Entire cottage,Entire home/apt,4,2.0,2 baths,2.0,3.0,631.0,2,1125,1,2,1125,1125,2.0,1125.0,t,7,17,40,304,31,7,0,4.97,4.93,4.94,5.0,5.0,4.9,4.77,t,2,2,0
164,3545843,Cavvanbah Beachfront Villas,16880422,Tarek,2014-06-16,within an hour,100.0,99%,f,6,t,BYRON SHIRE COUNCIL,,-28.63985,153.60808,Entire villa,Entire home/apt,12,5.0,5 baths,4.0,8.0,1629.0,1,999,1,7,999,999,2.3,999.0,t,0,14,27,138,3,1,0,5.0,4.67,4.67,4.67,4.67,5.0,4.67,t,6,6,0
169,3646736,April Sun Villa - Beachfront - Cavvanbah Byron Bay,16880422,Tarek,2014-06-16,within an hour,100.0,99%,f,6,t,BYRON SHIRE COUNCIL,,-28.6398,153.60802,Entire villa,Entire home/apt,3,1.0,1 bath,1.0,2.0,407.0,1,999,1,7,999,999,2.3,999.0,t,7,27,49,184,100,17,0,4.5,4.48,4.65,4.67,4.38,4.91,4.26,t,6,6,0
170,3647037,Rio Villa - Beachfront - Cavvanbah Byron Bay,16880422,Tarek,2014-06-16,within an hour,100.0,99%,f,6,t,BYRON SHIRE COUNCIL,,-28.6398,153.608,Entire villa,Entire home/apt,3,1.0,1 bath,1.0,2.0,407.0,1,999,1,7,999,999,2.3,999.0,t,14,44,71,202,91,12,0,4.47,4.47,4.63,4.69,4.47,4.78,4.16,t,6,6,0
171,3647086,Gypsy Villa - Beachfront - Cavvanbah Byron Bay,16880422,Tarek,2014-06-16,within an hour,100.0,99%,f,6,t,BYRON SHIRE COUNCIL,,-28.63979,153.60803,Entire villa,Entire home/apt,3,1.0,1 bath,1.0,2.0,404.0,1,999,1,7,999,999,2.3,999.0,t,8,31,58,186,128,15,1,4.59,4.53,4.71,4.72,4.54,4.81,4.23,t,6,6,0
172,3647097,"Yarrawarra Villa - Beachfront, Cavvanbah Byron Bay",16880422,Tarek,2014-06-16,within an hour,100.0,99%,f,6,t,BYRON SHIRE COUNCIL,,-28.63933,153.60832,Entire villa,Entire home/apt,4,2.0,2 baths,1.0,2.0,448.0,1,999,1,7,999,999,2.3,999.0,t,15,34,52,168,89,18,1,4.52,4.56,4.69,4.73,4.64,4.88,4.36,t,6,6,0
173,3655690,Byron Bay Accom - A Seventh Heaven - 6/21 Fletcher,7633683,Byron Bay Accom,2013-07-21,within an hour,94.0,100%,t,63,t,BYRON SHIRE COUNCIL,,-28.64345,153.61446,Entire rental unit,Entire home/apt,6,3.0,3 baths,3.0,3.0,862.0,3,30,3,5,99,99,3.3,99.0,t,7,12,42,301,14,0,0,4.86,4.93,4.93,4.5,4.71,4.93,4.71,t,61,61,0
175,3721549,Solaris Apartment 1,2961727,Caryn,2012-07-17,within an hour,100.0,99%,t,7,t,BYRON SHIRE COUNCIL,,-28.64787,153.62242,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,4.0,715.0,3,28,3,3,28,28,3.0,28.0,t,11,34,48,277,119,8,1,4.6,4.71,4.52,4.79,4.87,4.86,4.64,t,7,4,3
