,id,name,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms
1009,23771813,Yamba Daze Sunset,162596032,First National,2017-12-13,within an hour,90.0,98%,f,94,t,CLARENCE VALLEY COUNCIL,,-29.44139,153.36563,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,3.0,153.0,2,1125,2,7,3,1125,3.6,36.3,t,8,30,60,331,15,5,0,4.47,4.47,4.13,4.73,4.8,4.8,4.4,t,93,90,3
1014,23860649,Kookaburra Cottage at Uralba Eco Cottages,179226510,Julie,2018-03-18,within an hour,100.0,100%,t,1,t,KYOGLE COUNCIL,,-28.5533,153.07678,Entire cottage,Entire home/apt,2,1.0,1 bath,1.0,1.0,143.0,2,14,2,2,1125,1125,2.0,1125.0,t,6,27,54,140,200,22,1,4.98,4.99,4.95,4.98,5.0,4.94,4.96,t,1,1,0
1015,23881192,Cabarita Lake Apartments - INDEPENDANT STUDIO,179437694,Dominique,2018-03-19,within an hour,100.0,100%,f,5,t,TWEED SHIRE COUNCIL,,-28.32735,153.5609,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,0.0,1.0,190.0,90,1125,90,90,1125,1125,90.0,1125.0,t,30,60,90,365,47,0,0,4.49,4.66,4.85,4.7,4.62,4.72,4.5,f,1,1,0
1025,23982498,Nature immersed cabin in Byron bay hinterlands,6303277,Jen,2013-05-09,within an hour,100.0,100%,t,3,t,BYRON SHIRE COUNCIL,,-28.60357,153.51862,Entire cabin,Entire home/apt,3,1.0,1 bath,1.0,2.0,142.0,1,1125,1,5,1125,1125,2.0,1125.0,t,5,31,61,331,319,39,5,4.84,4.9,4.82,4.93,4.91,4.92,4.79,t,3,3,0
1026,24007466,Nimbin Mountain View Town House,180657397,Mark,2018-03-26,within an hour,100.0,91%,t,2,t,LISMORE CITY COUNCIL,,-28.59906,153.22536,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,146.0,2,30,2,2,1125,1125,2.0,1125.0,t,9,36,66,147,170,33,1,4.88,4.91,4.91,4.93,4.94,4.95,4.86,t,2,1,1
1027,24024214,Peaceful style and comfort in Beautiful Brunz!,20904425,George And Fay,2014-09-03,within an hour,100.0,96%,t,1,t,BYRON SHIRE COUNCIL,,-28.54297,153.54521,Entire guest suite,Entire home/apt,4,1.0,1 bath,2.0,3.0,183.0,2,30,2,3,30,30,2.1,30.0,t,16,46,49,49,127,18,0,4.9,4.94,4.98,4.96,4.99,4.93,4.83,f,1,1,0
1029,24027588,"Near Bangalow, Peaceful Rain forest apartment",180831475,Peter,2018-03-27,within an hour,100.0,97%,t,2,t,BYRON SHIRE COUNCIL,,-28.70001,153.49047,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,176.0,2,21,2,2,1125,1125,2.0,1125.0,t,6,29,59,76,190,36,2,4.95,4.96,4.92,4.98,4.98,4.96,4.92,f,1,1,0
1030,24048521,Oasis 3 Yamba,161080313,Maxine,2017-12-03,within an hour,100.0,100%,t,3,t,CLARENCE VALLEY COUNCIL,,-29.43982,153.34339,Private room in bed and breakfast,Private room,2,1.0,1 shared bath,1.0,1.0,120.0,1,1125,1,1,1125,1125,1.0,1125.0,t,10,10,10,10,56,4,0,4.89,4.98,5.0,5.0,4.93,4.75,4.77,t,3,0,3
1045,24437523,Tropical beachside villa,11643301,Michael,2014-01-26,within an hour,100.0,99%,f,1,t,TWEED SHIRE COUNCIL,,-28.20085,153.56674,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,2.0,2.0,128.0,2,84,2,2,84,84,2.0,84.0,t,3,15,41,257,225,34,2,4.71,4.77,4.6,4.88,4.88,4.91,4.79,f,1,1,0
1047,24508676,Garden getaway close to Lismore and Bangalow.,32547697,Maureen,2015-05-04,within an hour,100.0,97%,t,1,t,LISMORE CITY COUNCIL,,-28.76869,153.34169,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,126.0,1,4,1,1,4,4,1.0,4.0,t,23,53,83,263,134,21,3,4.86,4.9,4.92,4.94,4.92,4.78,4.78,t,1,1,0
1071,24737657,Tradewinds 1 on Kingscliff Beach,184695657,Katie,2018-04-16,within an hour,90.0,100%,f,83,t,TWEED SHIRE COUNCIL,,-28.24867,153.57015,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,4.0,157.0,1,1125,1,4,30,1125,2.5,47.3,t,3,15,23,210,1,0,0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,t,83,83,0
1075,24853634,The Jewel of the Valley,967761,Jamie,2011-08-14,within an hour,100.0,100%,t,2,t,BYRON SHIRE COUNCIL,,-28.59892,153.39871,Entire bungalow,Entire home/apt,2,1.0,1 bath,1.0,1.0,160.0,2,365,1,4,1125,1125,2.8,1125.0,t,4,16,16,16,218,60,3,4.87,4.91,4.71,4.93,4.95,4.89,4.81,f,2,2,0
1081,24972809,Peaceful Yurt nestled within nature,45458075,Jesse,2015-09-30,within an hour,100.0,100%,t,1,t,TWEED SHIRE COUNCIL,,-28.43098,153.32127,Yurt,Entire home/apt,2,1.0,1 bath,1.0,1.0,173.0,2,1125,2,2,1125,1125,2.0,1125.0,t,1,1,1,1,118,28,5,4.91,4.88,4.8,4.85,4.86,4.93,4.85,t,1,1,0
1082,24973716,#Nimbin waterfall retreat lavender bedsitter,121263792,Theresa,2017-03-17,within an hour,100.0,100%,f,4,t,LISMORE CITY COUNCIL,,-28.57268,153.25091,Room in bed and breakfast,Hotel room,3,1.0,1 shared bath,1.0,1.0,177.0,90,1125,1,4,300,355,1.2,347.4,t,19,46,76,336,54,3,0,4.63,4.63,4.56,4.83,4.67,4.81,4.59,t,4,1,1
1113,25677820,Lovely bedroom close to nature,10089651,Adele,2013-11-18,,,,f,2,f,BYRON SHIRE COUNCIL,,-28.50888,153.53438,Private room in guest suite,Private room,2,1.0,1 private bath,1.0,1.0,120.0,90,1125,90,90,1125,1125,90.0,1125.0,t,23,53,83,173,5,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1
1117,25782108,Evans Head comfortable family holiday home,193759791,Jeanne,2018-06-05,within an hour,100.0,94%,t,1,t,RICHMOND VALLEY COUNCIL,,-29.11426,153.43043,Entire home,Entire home/apt,8,1.0,1 bath,4.0,6.0,175.0,2,20,2,2,20,20,2.0,20.0,t,4,12,42,111,155,42,5,4.85,4.86,4.61,4.99,4.98,4.95,4.91,f,1,1,0
1120,25873972,Lemongrove Rural Getaway,98847667,Gwenda,2016-10-08,within a day,100.0,,f,1,f,RICHMOND VALLEY COUNCIL,,-28.94905,152.97409,Farm stay,Entire home/apt,6,1.0,1 bath,3.0,5.0,150.0,90,1125,90,90,1125,1125,90.0,1125.0,t,29,59,89,179,30,0,0,4.97,4.97,5.0,4.97,5.0,4.93,4.97,t,1,1,0
1123,25894508,Cosy  Private Room in Central Location,89619663,Robyn,2016-08-13,within an hour,100.0,83%,f,3,t,CLARENCE VALLEY COUNCIL,,-29.68755,152.92778,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,110.0,2,1125,2,2,1125,1125,2.0,1125.0,t,29,59,89,364,29,0,0,4.66,4.69,4.83,4.76,4.79,4.86,4.66,f,3,0,3
1142,26967008,Room 15 mins from Murwillumbah,201245469,Saranya,2018-07-10,within an hour,100.0,100%,f,1,f,TWEED SHIRE COUNCIL,,-28.35236,153.3185,Private room in guest suite,Private room,2,1.5,1.5 shared baths,1.0,2.0,128.0,3,7,3,3,7,7,3.0,7.0,t,30,60,90,365,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,t,1,0,1
1170,27683975,Riverdale - Direct River Front House,66492603,Garry,2016-04-09,within an hour,100.0,99%,f,1,t,TWEED SHIRE COUNCIL,,-28.34205,153.39867,Entire home,Entire home/apt,8,1.5,1.5 baths,3.0,6.0,180.0,2,1125,2,2,1125,1125,2.0,1125.0,t,6,26,51,303,275,33,0,4.74,4.85,4.82,4.95,4.95,4.69,4.75,t,1,1,0
1179,27968931,"Cottage in town.  Surfboards, SUP's, bikes, wifi.",8279558,Kellie,2013-08-20,within an hour,100.0,,f,1,t,BALLINA SHIRE COUNCIL,,-28.86499,153.56168,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1.0,1.0,121.0,90,1125,90,90,1125,1125,90.0,1125.0,t,13,43,73,163,108,0,0,4.82,4.84,4.96,4.98,4.98,4.92,4.82,f,1,1,0
1180,27987668,The Black Cabin,24306353,Jessie,2014-11-30,within a few hours,100.0,97%,t,1,t,TWEED SHIRE COUNCIL,,-28.44672,153.41511,Entire cabin,Entire home/apt,4,1.0,1 bath,1.0,1.0,154.0,2,1125,2,2,1125,1125,2.0,1125.0,t,4,25,53,323,242,42,3,4.95,4.97,4.93,4.95,4.99,4.96,4.9,f,1,1,0
1182,27999709,Belafonte II - Tiny Boathouse Private Eco-Retreat,69474119,Sally,2016-04-29,within an hour,100.0,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.5683,153.45079,Tiny home,Entire home/apt,2,1.0,1 bath,1.0,1.0,156.0,2,14,1,2,1125,1125,1.6,1125.0,t,9,32,57,57,122,22,3,4.96,4.98,4.93,4.98,4.98,4.89,4.8,t,1,1,0
1230,29160082,Nimbin Home Share,180657397,Mark,2018-03-26,within an hour,100.0,91%,t,2,t,LISMORE CITY COUNCIL,,-28.5979797,153.2259091,Private room in bed and breakfast,Private room,2,1.0,1 shared bath,1.0,1.0,105.0,2,365,2,2,365,365,2.0,365.0,t,0,0,0,134,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1
1235,29313873,Resort & Spa 6316 with resort Tropical Pool,184695657,Katie,2018-04-16,within an hour,90.0,100%,f,83,t,TWEED SHIRE COUNCIL,,-28.27748,153.57678,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,117.0,1,1125,1,4,30,1125,2.5,47.3,t,9,16,38,224,11,2,0,4.64,5.0,4.45,4.55,4.82,5.0,4.82,t,83,83,0
1247,29551887,Treetop location - canopy overlooks North Creek,41578094,Janette Kathleen,2015-08-15,within an hour,100.0,100%,f,1,t,BALLINA SHIRE COUNCIL,,-28.86385,153.57978,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,180.0,3,1125,2,3,1125,1125,3.0,1125.0,t,5,5,5,5,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,1,0
1250,29622008,Anchor & Nest Guest Suite,27936035,Kim,2015-02-18,within an hour,100.0,81%,t,2,t,BYRON SHIRE COUNCIL,,-28.63205,153.58749,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,109.0,1,1125,1,1,1125,1125,1.0,1125.0,t,2,12,39,39,355,66,3,4.9,4.94,4.94,4.96,4.92,4.75,4.81,f,2,2,0
1251,29691542,Private Room in High Performance Centre,223433422,Surfing Australia,2018-10-31,within an hour,100.0,100%,f,13,t,TWEED SHIRE COUNCIL,,-28.30152,153.5701,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,1.0,176.0,2,10,2,2,10,10,2.0,10.0,t,17,17,17,17,6,0,0,5.0,5.0,4.83,5.0,5.0,5.0,5.0,t,11,0,11
1256,29710651,Private Room in High Performance Centre,223433422,Surfing Australia,2018-10-31,within an hour,100.0,100%,f,13,t,TWEED SHIRE COUNCIL,,-28.30253,153.57045,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,2.0,190.0,2,10,2,2,10,10,2.0,10.0,t,12,12,12,12,6,0,0,4.83,4.83,5.0,4.83,4.83,4.83,4.67,t,11,0,11
1257,29719728,Private Room in High Performance Centre,223433422,Surfing Australia,2018-10-31,within an hour,100.0,100%,f,13,t,TWEED SHIRE COUNCIL,,-28.30101,153.56869,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,2.0,190.0,2,10,2,2,10,10,2.0,10.0,t,19,19,19,19,6,0,0,5.0,4.83,5.0,5.0,5.0,5.0,5.0,t,11,0,11
1258,29719938,Private Room in High Performance Centre,223433422,Surfing Australia,2018-10-31,within an hour,100.0,100%,f,13,t,TWEED SHIRE COUNCIL,,-28.30154,153.56871,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,2.0,190.0,3,10,3,3,10,10,3.0,10.0,t,11,11,11,11,6,0,0,4.83,4.5,4.83,5.0,5.0,4.83,4.83,t,11,0,11
1259,29720098,Private Room in High Performance Centre,223433422,Surfing Australia,2018-10-31,within an hour,100.0,100%,f,13,t,TWEED SHIRE COUNCIL,,-28.30081,153.56998,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,2.0,190.0,2,10,2,2,10,10,2.0,10.0,t,19,19,19,19,4,0,0,4.5,5.0,5.0,5.0,5.0,4.5,4.25,t,11,0,11
1264,29764620,Byron Superluxe Studio,2063559,Andy,2012-04-03,within a few hours,90.0,52%,f,4,t,BYRON SHIRE COUNCIL,,-28.65272,153.61703,Entire guesthouse,Entire home/apt,4,1.0,1 bath,1.0,2.0,130.0,90,1125,90,90,1125,1125,90.0,1125.0,t,5,35,42,300,29,1,0,4.69,4.76,4.72,4.93,4.62,4.9,4.62,f,3,3,0
1274,29890832,Trendy Studio on Marine Just Steps from the Beach,174146385,Jaina,2018-02-19,,,,,17,f,TWEED SHIRE COUNCIL,,-28.2575,153.5807,Entire guest suite,Entire home/apt,2,1.0,1 bath,0.0,1.0,139.0,2,30,2,2,30,1125,2.0,1097.7,t,4,8,12,85,302,45,3,4.9,4.94,4.92,4.92,4.95,4.93,4.9,f,12,12,0
1275,29907270,Iluka Rainforest Beach Shack Eco-Home,118878136,Elliot And Akane,2017-03-02,within an hour,100.0,100%,t,2,t,CLARENCE VALLEY COUNCIL,,-29.35677,153.32882,Entire home,Entire home/apt,6,1.0,1 bath,2.0,2.0,122.0,1,730,1,1,730,730,1.0,730.0,t,13,42,72,72,444,66,1,4.78,4.85,4.88,4.91,4.91,4.74,4.69,f,2,2,0
1278,30019636,The Little Haven,129183309,Ali,2017-05-06,within an hour,100.0,100%,f,1,t,BYRON SHIRE COUNCIL,,-28.55374,153.50514,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1.0,1.0,120.0,2,1125,2,2,1125,1125,2.0,1125.0,t,14,40,70,339,50,4,3,4.82,4.92,4.86,4.94,4.98,4.94,4.72,t,1,1,0
1279,30023858,Quiet Oasis || Relax In Nature || Private bathroom,5284442,Samaya,2013-03-02,within an hour,100.0,80%,t,6,t,BYRON SHIRE COUNCIL,,-28.66066,153.60912,Private room in home,Private room,2,1.5,1.5 shared baths,1.0,1.0,155.0,2,200,2,14,200,200,2.1,200.0,t,8,8,27,27,38,9,0,4.92,4.92,4.92,5.0,5.0,4.95,4.92,f,2,1,1
1282,30094690,Satara Byron Bay Retreat Suite,178865878,Jen,2018-03-16,a few days or more,33.0,,f,1,t,BYRON SHIRE COUNCIL,,-28.67672,153.61226,Room in boutique hotel,Private room,2,1.0,1 private bath,4.0,7.0,185.0,90,1125,90,90,1125,1125,90.0,1125.0,t,29,59,89,364,7,0,0,5.0,5.0,5.0,5.0,5.0,4.71,5.0,f,1,0,1
1302,30347101,Twin Towns Resort 644 - Central Coolangatta,44127892,Gold Coast Holiday Homes,2015-09-13,within an hour,94.0,99%,f,109,t,TWEED SHIRE COUNCIL,,-28.1693691,153.5427132,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,3.0,185.0,5,1125,5,5,3,1125,5.0,201.7,t,1,18,41,221,9,5,1,4.89,4.89,4.44,4.22,4.78,5.0,4.44,t,9,9,0
1313,30483984,~Black Cockatoo Cottage~for Travelling Friends,94891773,Catharina,2016-09-13,within an hour,100.0,98%,t,1,t,LISMORE CITY COUNCIL,,-28.59577,153.19531,Entire guesthouse,Entire home/apt,3,1.0,1 bath,1.0,3.0,131.0,1,1125,1,1,1125,1125,1.0,1125.0,t,10,40,70,247,172,20,1,4.92,4.94,4.97,4.97,5.0,4.92,4.9,f,1,1,0
1316,30547076,"Beachy ensuite room w deck, secret pool & sauna",42666685,Lydia Anita,2015-08-27,within an hour,100.0,95%,f,7,t,BYRON SHIRE COUNCIL,,-28.49783,153.543,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,103.0,2,730,2,2,730,730,2.0,730.0,t,8,38,68,331,21,13,1,4.67,4.67,4.67,4.71,4.71,4.67,4.52,f,4,0,4
1321,30697366,Nimbin Waterfall retreat Green room,121263792,Theresa,2017-03-17,within an hour,100.0,100%,f,4,t,LISMORE CITY COUNCIL,,-28.57245,153.25204,Room in boutique hotel,Hotel room,2,1.0,1 private bath,1.0,1.0,152.0,1,60,1,4,60,300,1.2,93.1,t,18,48,76,341,77,8,1,4.66,4.61,4.65,4.85,4.81,4.83,4.69,t,4,1,1
1322,30700038,Byron Spritz Blue Fish Room + Private Ensuite,15499468,Val,2015-03-06,within an hour,100.0,97%,t,6,t,BYRON SHIRE COUNCIL,,-28.64424,153.55008,Private room in home,Private room,2,1.5,1.5 baths,1.0,2.0,160.0,2,1125,2,3,1125,1125,2.0,1125.0,t,10,36,50,135,32,2,0,4.97,5.0,5.0,4.97,4.97,4.88,4.97,f,5,1,4
1334,30870730,Point Break Angourie,48036624,Hannah,2015-11-03,,,,f,2,t,CLARENCE VALLEY COUNCIL,,-29.47945,153.36025,Entire rental unit,Entire home/apt,3,1.0,1 bath,0.0,1.0,150.0,90,1125,90,90,1125,1125,90.0,1125.0,t,30,60,90,180,17,0,0,5.0,4.94,5.0,5.0,5.0,5.0,4.82,t,1,1,0
1346,31107341,Cabarita Getaway: private suite with own entrance,37359509,Elaine,2015-07-02,within an hour,100.0,94%,t,1,t,TWEED SHIRE COUNCIL,,-28.33491,153.56486,Private room in guest suite,Private room,2,1.0,1 private bath,1.0,1.0,100.0,1,30,1,1,30,30,1.0,30.0,t,0,22,43,43,122,39,0,4.92,4.89,4.98,4.96,4.97,4.88,4.89,f,1,0,1
1348,31147420,Private Guest Suite* 5 Min Walk to Beach & Town,88626419,Michele,2016-08-08,within an hour,100.0,99%,t,2,t,TWEED SHIRE COUNCIL,,-28.26017,153.57927,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,166.0,1,1125,1,3,1125,1125,1.0,1125.0,t,13,13,24,109,236,29,4,4.89,4.95,4.97,4.97,4.94,4.94,4.82,f,2,2,0
1351,31180421,Ocean shores to Byron bay,5527011,Caraline,2013-03-19,within an hour,100.0,95%,f,2,t,BYRON SHIRE COUNCIL,,-28.5169,153.53415,Entire guesthouse,Entire home/apt,3,1.0,1 bath,0.0,2.0,131.0,1,23,1,1,23,23,1.0,23.0,t,6,18,48,48,22,21,9,4.77,4.77,4.73,5.0,5.0,4.86,4.77,t,1,1,0
1352,31195850,Self-contained studio with private bathroom,233258358,Susan,2018-12-30,within a few hours,100.0,93%,t,1,t,BALLINA SHIRE COUNCIL,,-28.85169,153.57628,Entire guest suite,Entire home/apt,2,1.0,1 bath,0.0,1.0,120.0,2,30,2,2,30,30,2.0,30.0,t,5,31,61,147,128,16,1,4.9,4.91,4.87,4.98,4.94,4.91,4.88,f,1,1,0
1363,31316287,Yamba Marina View,1639551,Paul,2012-01-22,within an hour,100.0,100%,t,1,t,CLARENCE VALLEY COUNCIL,,-29.43648,153.34772,Entire guest suite,Entire home/apt,5,1.0,1 bath,2.0,3.0,187.0,2,1125,2,2,1125,1125,2.0,1125.0,t,4,21,49,121,213,44,5,4.92,4.95,4.98,4.99,4.99,4.91,4.85,t,1,1,0
1369,31342451,"Bonalbo  B&B       ""Manning Cottage""",50714390,Jacqui,2015-12-07,within a few hours,100.0,100%,f,1,t,KYOGLE COUNCIL,,-28.73236,152.60625,Entire cottage,Entire home/apt,2,1.0,1 bath,1.0,1.0,120.0,1,14,1,1,14,14,1.0,14.0,t,3,29,56,331,173,34,0,4.88,4.89,4.88,4.94,4.96,4.87,4.94,f,1,1,0
1370,31344168,Byron Spritz Flamingo Room + Private Ensuite,15499468,Val,2015-03-06,within an hour,100.0,97%,t,6,t,BYRON SHIRE COUNCIL,,-28.64462,153.55024,Private room in home,Private room,1,1.5,1.5 baths,1.0,2.0,125.0,2,1125,2,5,1125,1125,2.1,1125.0,t,9,35,49,139,86,7,1,4.94,4.98,5.0,4.95,4.93,4.81,4.9,f,5,1,4
1377,31446224,Pottsville For You,60005174,Margaret,2016-02-23,within an hour,100.0,91%,f,1,t,TWEED SHIRE COUNCIL,,-28.3946,153.56335,Private room in rental unit,Private room,2,1.0,1 shared bath,2.0,1.0,100.0,1,1125,1,1,1125,1125,1.0,1125.0,t,10,39,69,341,33,6,0,4.91,4.82,4.97,4.85,4.91,4.85,4.79,f,1,0,1
1382,31550062,"Bingara @ Knockrow. Near Byron, Bangalow, Ballina",24847258,Angela,2014-12-15,within an hour,100.0,93%,t,1,t,BALLINA SHIRE COUNCIL,,-28.75007,153.53484,Entire guesthouse,Entire home/apt,4,1.0,1 bath,1.0,2.0,189.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,98,140,15,0,4.96,4.96,4.96,4.97,4.98,4.86,4.82,f,1,1,0
1387,31628265,Belvoir Cottages/ Ivy Cottage,47591153,Lorraine,2015-10-27,within an hour,100.0,83%,t,2,t,CLARENCE VALLEY COUNCIL,,-29.71441,152.96889,Entire cottage,Entire home/apt,4,1.0,1 bath,2.0,2.0,165.0,3,28,3,3,28,28,3.0,28.0,t,4,24,54,139,43,7,0,4.98,4.95,4.98,4.98,4.98,4.91,4.95,f,2,2,0
1389,31722348,Beach Side tranquility,25926402,Brenda,2015-01-11,,,,f,1,t,TWEED SHIRE COUNCIL,,-28.38585,153.55613,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,140.0,90,1125,90,90,1125,1125,90.0,1125.0,t,0,13,43,133,6,0,0,4.83,4.67,5.0,5.0,5.0,4.5,5.0,f,1,0,1
1400,32167513,Pet friendly and comfortable,27721752,Cranville,2015-02-14,within an hour,100.0,92%,t,2,t,TWEED SHIRE COUNCIL,,-28.43879,153.4708,Entire guesthouse,Entire home/apt,2,1.0,1 bath,0.0,1.0,125.0,1,7,1,1,1125,1125,1.0,1125.0,t,3,33,63,63,132,19,2,4.92,4.96,4.95,4.95,4.93,4.9,4.89,t,2,2,0
1401,32171909,Mullum Haven 2 - Charming Townhouse,177465566,Jenny,2018-03-09,within an hour,100.0,95%,t,27,t,BYRON SHIRE COUNCIL,,-28.55459,153.49892,Entire townhouse,Entire home/apt,4,1.0,1 bath,1.0,2.0,108.0,2,90,2,5,90,90,2.5,90.0,t,8,35,60,146,181,30,1,4.83,4.88,4.82,4.96,4.94,4.86,4.8,f,25,25,0
1422,32498568,Silky Oak Suite - your oasis in Byron,28021684,Richard,2015-02-19,within an hour,100.0,91%,t,2,t,BYRON SHIRE COUNCIL,,-28.68604,153.60386,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1.0,1.0,106.0,3,5,3,3,5,5,3.0,5.0,t,8,28,28,37,112,33,2,4.92,4.94,4.92,4.97,4.98,4.95,4.77,f,2,2,0
1428,32595129,The Bales 2477,244998448,Victoria,2019-02-23,,,,f,1,t,BALLINA SHIRE COUNCIL,,-28.87129,153.45785,Entire cottage,Entire home/apt,4,1.0,1 bath,1.0,2.0,160.0,90,1125,90,90,1125,1125,90.0,1125.0,t,29,59,89,364,37,0,0,5.0,4.97,4.97,5.0,5.0,4.97,4.97,f,1,1,0
1432,32669139,Beach Bliss Apartment with Pool,184695657,Katie,2018-04-16,within an hour,90.0,100%,f,83,t,TWEED SHIRE COUNCIL,,-28.23813,153.56787,Entire rental unit,Entire home/apt,5,2.0,2 baths,2.0,2.0,180.0,1,1125,1,4,30,1125,2.5,47.3,t,8,27,57,332,8,0,0,4.63,4.75,4.75,4.75,5.0,4.63,4.5,t,83,83,0
1444,32797219,Byron Spritz Watermelon Room + Ensuite,15499468,Val,2015-03-06,within an hour,100.0,97%,t,6,t,BYRON SHIRE COUNCIL,,-28.64604,153.5498,Private room in home,Private room,2,1.5,1.5 baths,1.0,1.0,160.0,2,1125,2,5,1125,1125,2.1,1125.0,t,6,32,46,136,18,2,1,4.94,4.94,5.0,5.0,5.0,4.83,4.83,f,5,1,4
1445,32819800,The Nest,2121879,Kathryn,2012-04-12,within an hour,100.0,60%,f,2,t,CLARENCE VALLEY COUNCIL,,-29.71018,152.93545,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,97.0,42,1125,14,14,1125,1125,14.0,1125.0,t,20,50,80,170,16,0,0,4.75,4.81,4.63,4.94,4.94,4.88,4.75,f,2,2,0
1448,32872077,Plateau One Farmstay - Cottage 2,213236128,Jeri,2018-09-02,within an hour,100.0,100%,t,3,t,LISMORE CITY COUNCIL,,-28.75749,153.31772,Entire cottage,Entire home/apt,2,1.0,1 bath,1.0,1.0,155.0,2,1125,2,2,1125,1125,2.0,1125.0,t,3,22,52,327,41,12,2,4.9,4.93,4.8,4.78,4.8,4.98,4.93,f,3,3,0
1449,32942162,Private Studio with Separate Entrance & Ensuite,4096025,Joanne,2012-11-08,within a few hours,100.0,76%,f,1,t,BYRON SHIRE COUNCIL,,-28.52228,153.54462,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,139.0,2,1125,2,6,1125,1125,2.2,1125.0,t,20,50,80,80,131,17,1,4.76,4.8,4.87,4.91,4.87,4.77,4.61,f,1,1,0
1458,33168123,Dove Studio with Garden Patio,4500352,Chris,2012-12-26,within an hour,100.0,100%,t,3,t,BYRON SHIRE COUNCIL,,-28.65937,153.61705,Entire guest suite,Entire home/apt,3,1.0,1 bath,0.0,2.0,107.0,1,1125,1,2,1,1125,1.8,171.2,t,0,9,18,89,337,62,6,4.84,4.82,4.9,4.97,4.97,4.8,4.86,t,3,3,0
1470,33374439,Plateau One Farmstay - Cottage 3,213236128,Jeri,2018-09-02,within an hour,100.0,100%,t,3,t,LISMORE CITY COUNCIL,,-28.75906,153.32266,Entire cabin,Entire home/apt,2,1.0,1 bath,1.0,1.0,155.0,3,1125,1,3,1125,1125,3.0,1125.0,t,11,41,71,346,22,3,0,4.77,4.77,4.77,4.91,4.82,4.86,4.68,f,3,3,0
1475,33483611,Rustic Industrial Studio with Views,2358021,Elisabeth,2012-05-13,within a day,50.0,86%,f,1,t,BYRON SHIRE COUNCIL,,-28.57532,153.51157,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,0.0,131.0,1,30,1,1,1125,1125,1.0,1125.0,t,1,31,61,323,167,0,0,4.8,4.83,4.66,4.93,4.95,4.9,4.8,f,1,1,0
1498,34098039,The Potting Shed In Nimbin,136099358,Anthony,2017-06-20,within an hour,100.0,100%,t,1,t,LISMORE CITY COUNCIL,,-28.60803,153.22583,Entire guesthouse,Entire home/apt,4,1.0,1 bath,2.0,2.0,140.0,1,1125,1,3,1125,1125,1.0,1125.0,t,10,37,66,151,287,76,5,4.94,4.95,4.97,4.97,4.97,4.91,4.9,f,1,1,0
